Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007613	-	1	-	50911	55356	23.921001	9.211498	19.846653
ENSGALG00010007615	-	1	+	51038	52955	1.367625	0.276074	0.594816
ENSGALG00010007895	-	1	+	460818	493919	15.438451	3.116465	6.714587
ENSGALG00010007408	HCLS1	1	+	495465	507494	12.729915	2.790580	6.012450
ENSGALG00010005414	-	1	-	56535	61129	2.661950	0.537352	1.157752
ENSGALG00010005419	-	1	-	67865	69817	3.253438	0.656752	1.415005
ENSGALG00010007874	-	1	-	70300	79479	0.356117	0.483464	1.041648
ENSGALG00010005420	DHRS4	1	+	79726	86101	33.695709	6.801946	14.655147
ENSGALG00010007825	U2	1	-	87932	88122	0.136009	0.027455	0.059154
ENSGALG00010007820	U2	1	-	92770	92960	0.077370	0.015618	0.033650
ENSGALG00010007824	U2	1	-	97620	97810	0.656432	0.132510	0.285499
ENSGALG00010007823	U2	1	-	102476	102666	0.136010	0.027456	0.059154
ENSGALG00010007822	U2	1	-	107338	107528	0.481559	0.097209	0.209443
ENSGALG00010007813	U2	1	-	112199	112389	0.364284	0.073536	0.158437
ENSGALG00010007827	U2	1	-	117042	117232	0.192554	0.038870	0.083747
ENSGALG00010007814	U2	1	-	121885	122075	0.370565	0.074804	0.161168
ENSGALG00010007816	U2	1	-	126722	126912	0.422921	0.085372	0.183939
ENSGALG00010007123	-	1	-	130434	335145	28.190460	5.690635	12.260770
ENSGALG00010007126	-	1	-	137726	140009	0.000000	0.000000	0.000000
ENSGALG00010007137	-	1	+	142613	146749	16.400164	3.310601	7.132861
ENSGALG00010007160	-	1	-	163071	167700	53.710323	15.882680	34.220062
ENSGALG00010007182	-	1	+	218643	251034	13.584033	2.742125	5.908052
ENSGALG00010007165	-	1	+	219451	220975	11.797258	2.381440	5.130937
ENSGALG00010007320	-	1	+	248230	292245	88.987915	26.433319	56.951958
ENSGALG00010007230	-	1	+	283928	323551	0.272187	0.189448	0.408176
ENSGALG00010007339	-	1	+	295945	438633	8.578253	7.561714	16.292107
ENSGALG00010007115	-	1	-	302853	433386	2.065655	16.401470	35.337822
ENSGALG00010007387	-	1	-	325396	427848	0.121502	0.031651	0.068194
ENSGALG00010007398	-	1	-	347657	364453	0.931455	0.188027	0.405114
ENSGALG00010007400	-	1	+	364863	372064	0.000000	0.000000	0.000000
ENSGALG00010007287	-	1	-	389282	409349	14.668274	5.905534	12.723781
