Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010005414	-	1	-	56535	61129	15.233162	3.167419	8.395788
ENSGALG00010005419	-	1	-	67865	69817	4.176817	0.868482	2.302061
ENSGALG00010007874	-	1	-	70300	79479	0.680889	1.045114	2.770253
ENSGALG00010007613	-	1	-	50911	55356	64.140182	25.922882	68.713051
ENSGALG00010007615	-	1	+	51038	52955	1.257087	0.261385	0.692846
ENSGALG00010005420	DHRS4	1	+	79726	86101	64.785736	13.470846	35.706787
ENSGALG00010007895	-	1	+	460818	493919	31.606806	6.571978	17.420155
ENSGALG00010007824	U2	1	-	97620	97810	0.000000	0.000000	0.000000
ENSGALG00010007823	U2	1	-	102476	102666	0.000000	0.000000	0.000000
ENSGALG00010007822	U2	1	-	107338	107528	0.000000	0.000000	0.000000
ENSGALG00010007813	U2	1	-	112199	112389	0.000000	0.000000	0.000000
ENSGALG00010007827	U2	1	-	117042	117232	0.000000	0.000000	0.000000
ENSGALG00010007814	U2	1	-	121885	122075	0.000000	0.000000	0.000000
ENSGALG00010007816	U2	1	-	126722	126912	0.000000	0.000000	0.000000
ENSGALG00010007123	-	1	-	130434	335145	27.111692	5.637312	14.942663
ENSGALG00010007126	-	1	-	137726	140009	1.637776	0.340541	0.902664
ENSGALG00010007137	-	1	+	142613	146749	22.983887	4.779021	12.667615
ENSGALG00010007160	-	1	-	163071	167700	28.457918	8.706385	23.077766
ENSGALG00010007182	-	1	+	218643	251034	20.385035	4.238644	11.235252
ENSGALG00010007165	-	1	+	219451	220975	8.270263	1.719629	4.558172
ENSGALG00010007320	-	1	+	248230	292245	46.896141	14.529447	38.512791
ENSGALG00010007230	-	1	+	283928	323551	0.699884	0.495384	1.313099
ENSGALG00010007339	-	1	+	295945	438633	5.393604	3.992405	10.582554
ENSGALG00010007115	-	1	-	302853	433386	2.095469	17.483067	46.341866
ENSGALG00010007387	-	1	-	325396	427848	0.117449	0.034476	0.091385
ENSGALG00010007398	-	1	-	347657	364453	0.960061	0.199625	0.529140
ENSGALG00010007400	-	1	+	364863	372064	0.000000	0.000000	0.000000
ENSGALG00010007287	-	1	-	389282	409349	22.218491	9.068019	24.036341
ENSGALG00010007369	-	1	-	429352	445284	22.273912	4.849595	12.854683
ENSGALG00010006625	-	1	+	1553290	1554517	0.000000	0.000000	0.000000
ENSGALG00010007408	HCLS1	1	+	495465	507494	3.733732	0.898550	2.381762
ENSGALG00010007415	-	1	-	508667	510645	0.000000	0.000000	0.000000
ENSGALG00010007616	-	1	-	514291	516013	1.958191	0.407165	1.079261
ENSGALG00010007418	-	1	-	518639	524104	20.156023	4.191026	11.109034
ENSGALG00010007419	RABL2A	1	+	524168	528088	14.606525	3.037123	8.050416
ENSGALG00010007422	ACR	1	-	529038	531495	0.000000	0.000000	0.000000
ENSGALG00010007425	-	1	-	532310	537908	28.815529	5.991590	15.881736
ENSGALG00010007427	-	1	-	539693	541500	0.000000	0.000000	0.000000
ENSGALG00010007617	-	1	-	542460	550463	0.000000	0.000000	0.000000
ENSGALG00010007618	-	1	+	542866	550108	0.000000	0.000000	0.000000
ENSGALG00010007620	-	1	-	556359	558414	0.000000	0.000000	0.000000
ENSGALG00010007756	-	1	+	557235	571867	0.318170	0.364392	0.965883
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.000000	0.000000	0.000000
ENSGALG00010007457	-	1	+	572048	841165	25.205641	7.024705	18.620186
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	15.076788	3.134905	8.309602
ENSGALG00010007592	-	1	+	915875	917023	0.000000	0.000000	0.000000
ENSGALG00010007764	-	1	-	925866	930811	0.000000	0.000000	0.000000
ENSGALG00010007760	-	1	+	925866	931087	0.000000	0.000000	0.000000
ENSGALG00010006267	-	1	-	974689	976229	0.000000	0.000000	0.000000
ENSGALG00010006271	-	1	+	975636	990270	0.000000	0.000000	0.000000
ENSGALG00010006288	ARF5	1	-	994952	1005857	13.327033	4.842891	12.836913
ENSGALG00010006300	GCC1	1	+	1006145	1011082	20.652779	4.336385	11.494333
ENSGALG00010006327	DENND6B	1	-	1012031	1031248	43.936920	12.828155	34.003223
ENSGALG00010007622	-	1	-	1031349	1032595	0.578667	0.120322	0.318933
ENSGALG00010006347	PPP6R2	1	+	1038409	1106230	55.934971	15.058396	39.914860
ENSGALG00010007836	gga-mir-1651	1	+	1082968	1083051	0.000000	0.000000	0.000000
ENSGALG00010007627	-	1	+	1109037	1111632	0.092565	0.019247	0.051017
ENSGALG00010007625	-	1	-	1109037	1112839	2.256828	0.469260	1.243855
ENSGALG00010007628	-	1	-	1114697	1118581	0.836377	0.173907	0.460971
ENSGALG00010007630	-	1	+	1115318	1118412	1.037629	0.215753	0.571891
ENSGALG00010006372	SBF1	1	-	1119149	1184682	102.330238	23.352720	61.900391
ENSGALG00010006410	ADM2	1	+	1180836	1183491	0.000000	0.000000	0.000000
ENSGALG00010007888	MIOX	1	+	1183559	1192714	1.209200	0.338543	0.897366
ENSGALG00010006421	LMF2	1	-	1188298	1195071	222.955353	47.189224	125.083130
ENSGALG00010006457	NCAPH2	1	+	1194787	1204682	12.952923	3.191537	8.459716
ENSGALG00010006463	SCO2	1	-	1198695	1205558	35.405956	7.447302	19.740351
ENSGALG00010005486	IRF5	1	+	1207489	1217633	4.685569	1.165064	3.088201
ENSGALG00010005492	TNPO3	1	-	1217871	1235442	111.055237	23.091625	61.208321
ENSGALG00010005496	-	1	+	1217956	1218986	0.000000	0.000000	0.000000
ENSGALG00010005498	SMO	1	+	1241559	1250136	270.061157	56.153603	148.844742
ENSGALG00010005511	AHCYL2	1	+	1251070	1295883	6.054588	9.191314	24.363152
ENSGALG00010005524	STRIP2	1	+	1296520	1312008	33.905174	8.124292	21.534830
ENSGALG00010007597	SMKR1	1	+	1319747	1319947	3.597058	0.747933	1.982526
ENSGALG00010007631	-	1	-	1321714	1328961	1.910619	0.397273	1.053041
ENSGALG00010005546	NRF1	1	+	1330243	1378306	10.692612	5.595039	14.830610
ENSGALG00010007840	gga-mir-182	1	-	1380872	1380953	0.000000	0.000000	0.000000
ENSGALG00010007828	gga-mir-96	1	-	1381942	1382027	0.000000	0.000000	0.000000
ENSGALG00010007838	gga-mir-183	1	-	1382053	1382150	0.000000	0.000000	0.000000
ENSGALG00010006496	UBE2H	1	-	1391671	1435875	100.695137	36.731823	97.363998
ENSGALG00010006528	ZC3HC1	1	-	1436603	1446071	26.172062	7.113530	18.855631
ENSGALG00010006532	KLHDC10	1	+	1446328	1461719	35.145081	7.307689	19.370281
ENSGALG00010006536	-	1	-	1462130	1468425	0.000000	0.000000	0.000000
ENSGALG00010006548	TMEM209	1	-	1471509	1483335	22.241467	5.387971	14.281742
ENSGALG00010006552	CPA2	1	+	1487539	1498010	0.000000	0.000000	0.000000
ENSGALG00010006563	-	1	+	1488938	1490204	0.000000	0.000000	0.000000
ENSGALG00010006566	CPA5	1	+	1497904	1502453	0.000000	0.000000	0.000000
ENSGALG00010006574	CPA1	1	+	1503030	1507277	0.000000	0.000000	0.000000
ENSGALG00010006581	CEP41	1	-	1507199	1516893	7.303906	1.543908	4.092393
ENSGALG00010006603	MEST	1	+	1517049	1522232	2.196584	0.639279	1.694519
ENSGALG00010006616	COPG2	1	-	1520366	1541146	58.514484	15.281108	40.505199
ENSGALG00010005317	CHCHD3	1	+	2511285	2721092	75.763206	56.015495	148.478683
ENSGALG00010005325	-	1	+	2548862	2549295	0.000000	0.000000	0.000000
ENSGALG00010005327	-	1	-	2563262	2565533	0.153629	0.031944	0.084673
ENSGALG00010005331	-	1	+	2565122	2565555	0.000000	0.000000	0.000000
ENSGALG00010007596	-	1	-	2779998	2786241	0.098014	0.020380	0.054021
