Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010005414	-	1	-	56535	61129	0.988011	0.195687	0.410198
ENSGALG00010005419	-	1	-	67865	69817	1.750491	0.346706	0.726761
ENSGALG00010007874	-	1	-	70300	79479	0.000000	0.000000	0.000000
ENSGALG00010007613	-	1	-	50911	55356	23.062668	8.273244	17.342291
ENSGALG00010007615	-	1	+	51038	52955	1.522853	0.301619	0.632251
ENSGALG00010007825	U2	1	-	87932	88122	0.224433	0.044452	0.093179
ENSGALG00010007820	U2	1	-	92770	92960	0.224433	0.044452	0.093179
ENSGALG00010005420	DHRS4	1	+	79726	86101	28.138027	5.573071	11.682217
ENSGALG00010007824	U2	1	-	97620	97810	0.155846	0.030867	0.064703
ENSGALG00010007622	-	1	-	1031349	1032595	1.995556	0.395244	0.828506
ENSGALG00010006267	-	1	-	974689	976229	0.000000	0.000000	0.000000
ENSGALG00010006271	-	1	+	975636	990270	0.000000	0.000000	0.000000
ENSGALG00010006288	ARF5	1	-	994952	1005857	5.072944	1.855080	3.888600
ENSGALG00010006300	GCC1	1	+	1006145	1011082	13.344499	2.645198	5.544838
ENSGALG00010006327	DENND6B	1	-	1012031	1031248	14.367738	4.121129	8.638668
ENSGALG00010007823	U2	1	-	102476	102666	0.224433	0.044452	0.093179
ENSGALG00010007822	U2	1	-	107338	107528	0.224433	0.044452	0.093179
ENSGALG00010007813	U2	1	-	112199	112389	0.224433	0.044452	0.093179
ENSGALG00010007827	U2	1	-	117042	117232	0.361604	0.071620	0.150129
ENSGALG00010007814	U2	1	-	121885	122075	0.155848	0.030868	0.064704
ENSGALG00010007816	U2	1	-	126722	126912	0.361604	0.071620	0.150129
ENSGALG00010007123	-	1	-	130434	335145	46.530880	9.215995	19.318476
ENSGALG00010007126	-	1	-	137726	140009	0.529734	0.104920	0.219933
ENSGALG00010007137	-	1	+	142613	146749	42.360764	8.390054	17.587147
ENSGALG00010007160	-	1	-	163071	167700	48.957951	14.248790	29.868168
ENSGALG00010007182	-	1	+	218643	251034	29.309443	5.805084	12.168558
ENSGALG00010007165	-	1	+	219451	220975	11.913054	2.359522	4.946007
ENSGALG00010007320	-	1	+	248230	292245	70.013145	20.716398	43.425503
ENSGALG00010007230	-	1	+	283928	323551	0.617719	0.415116	0.870162
ENSGALG00010007339	-	1	+	295945	438633	5.784038	5.206882	10.914615
ENSGALG00010007115	-	1	-	302853	433386	1.853339	14.258823	29.889198
ENSGALG00010007387	-	1	-	325396	427848	0.254925	0.071365	0.149595
ENSGALG00010007398	-	1	-	347657	364453	0.000000	0.000000	0.000000
ENSGALG00010007400	-	1	+	364863	372064	0.195551	0.038731	0.081188
ENSGALG00010007287	-	1	-	389282	409349	4.773531	1.122138	2.352214
ENSGALG00010007369	-	1	-	429352	445284	11.859743	2.689604	5.637920
ENSGALG00010007405	-	1	-	446199	451266	0.000000	0.000000	0.000000
ENSGALG00010007895	-	1	+	460818	493919	16.182844	3.205205	6.718719
ENSGALG00010007408	HCLS1	1	+	495465	507494	23.383801	4.941785	10.358919
ENSGALG00010007415	-	1	-	508667	510645	0.000000	0.000000	0.000000
ENSGALG00010007616	-	1	-	514291	516013	3.151051	0.624103	1.308239
ENSGALG00010007418	-	1	-	518639	524104	8.092053	1.602728	3.359621
ENSGALG00010007419	RABL2A	1	+	524168	528088	7.154745	1.425968	2.989100
ENSGALG00010007422	ACR	1	-	529038	531495	0.256717	0.050846	0.106583
ENSGALG00010007425	-	1	-	532310	537908	23.113264	4.577857	9.596058
ENSGALG00010007427	-	1	-	539693	541500	0.000000	0.000000	0.000000
ENSGALG00010007617	-	1	-	542460	550463	0.000000	0.000000	0.000000
ENSGALG00010007618	-	1	+	542866	550108	0.000000	0.000000	0.000000
ENSGALG00010007620	-	1	-	556359	558414	0.312794	0.061953	0.129864
ENSGALG00010007756	-	1	+	557235	571867	0.172771	0.205317	0.430382
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.000000	0.000000	0.000000
ENSGALG00010007457	-	1	+	572048	841165	13.340643	3.529328	7.398141
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	7.493444	1.484166	3.111094
ENSGALG00010007604	-	1	-	1746263	1746919	0.907154	0.179673	0.376628
ENSGALG00010006927	UCN3	1	-	1751070	1756067	0.000000	0.000000	0.000000
ENSGALG00010007000	LRGUK	1	-	1901224	1950378	0.289267	0.057293	0.120097
ENSGALG00010006992	SLC35B4	1	+	1880144	1894788	19.589506	5.017545	10.517727
ENSGALG00010007002	EXOC4	1	-	1959626	2369574	31.536381	6.246156	13.093128
ENSGALG00010007003	-	1	+	2020997	2022146	0.000000	0.000000	0.000000
ENSGALG00010007004	-	1	+	2169709	2178494	0.085316	0.022607	0.047389
ENSGALG00010007006	-	1	-	2170664	2171443	0.000000	0.000000	0.000000
ENSGALG00010007025	-	1	-	2175806	2176239	0.000000	0.000000	0.000000
ENSGALG00010007005	-	1	+	2183111	2184959	0.000000	0.000000	0.000000
ENSGALG00010007892	-	1	+	2186837	2191077	0.355178	0.070347	0.147461
ENSGALG00010007014	-	1	+	2195603	2433928	0.000000	0.000000	0.000000
ENSGALG00010007036	-	1	-	2196397	2197176	0.000000	0.000000	0.000000
ENSGALG00010007078	-	1	-	2209498	2210277	0.000000	0.000000	0.000000
ENSGALG00010007844	gga-mir-6659	1	-	2247775	2247884	0.000000	0.000000	0.000000
ENSGALG00010007596	-	1	-	2779998	2786241	0.025998	0.005149	0.010794
ENSGALG00010005317	CHCHD3	1	+	2511285	2721092	94.131744	66.145401	138.653305
ENSGALG00010005325	-	1	+	2548862	2549295	0.000000	0.000000	0.000000
ENSGALG00010005327	-	1	-	2563262	2565533	0.000000	0.000000	0.000000
ENSGALG00010005331	-	1	+	2565122	2565555	0.000000	0.000000	0.000000
ENSGALG00010005333	PLXNA4	1	+	2830528	3278055	5.466232	1.082652	2.269445
ENSGALG00010007638	-	1	+	3278843	3284954	5.603780	1.109895	2.326551
ENSGALG00010006134	K123	1	+	4010284	4020407	0.319256	0.127418	0.267091
ENSGALG00010006175	IL2RA	1	-	4023671	4043101	7.254698	2.034686	4.265088
ENSGALG00010006193	RBM17	1	+	4060982	4074836	32.166729	7.729764	16.203053
ENSGALG00010007775	-	1	+	4076971	4086402	0.579879	0.246704	0.517138
