Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007606	-	1	-	10	13876	0.000000	0.000000	0.000000
ENSGALG00010007611	-	1	+	13537	17106	0.000000	0.000000	0.000000
ENSGALG00010007612	-	1	-	16762	19598	0.000000	0.000000	0.000000
ENSGALG00010007613	-	1	-	50911	55356	22.727701	8.437491	18.149076
ENSGALG00010007615	-	1	+	51038	52955	1.458130	0.288932	0.621493
ENSGALG00010007616	-	1	-	514291	516013	1.895904	0.375678	0.808084
ENSGALG00010007418	-	1	-	518639	524104	6.792809	1.346010	2.895274
ENSGALG00010007419	RABL2A	1	+	524168	528088	6.563417	1.310786	2.819505
ENSGALG00010007422	ACR	1	-	529038	531495	0.000000	0.000000	0.000000
ENSGALG00010007425	-	1	-	532310	537908	25.403084	5.033679	10.827461
ENSGALG00010007427	-	1	-	539693	541500	0.000000	0.000000	0.000000
ENSGALG00010007617	-	1	-	542460	550463	0.000000	0.000000	0.000000
ENSGALG00010007618	-	1	+	542866	550108	0.000000	0.000000	0.000000
ENSGALG00010007620	-	1	-	556359	558414	0.205106	0.040642	0.087422
ENSGALG00010007756	-	1	+	557235	571867	0.299562	0.356153	0.766086
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.062838	0.012451	0.026783
ENSGALG00010007457	-	1	+	572048	841165	16.151855	4.289170	9.226022
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	8.726976	1.729270	3.719666
ENSGALG00010006288	ARF5	1	-	994952	1005857	5.379973	1.703364	3.663942
ENSGALG00010006300	GCC1	1	+	1006145	1011082	16.142973	3.201382	6.886186
ENSGALG00010006327	DENND6B	1	-	1012031	1031248	14.850383	4.149902	8.926455
ENSGALG00010005414	-	1	-	56535	61129	2.040488	0.404327	0.869710
ENSGALG00010005419	-	1	-	67865	69817	2.238703	0.443604	0.954194
ENSGALG00010007874	-	1	-	70300	79479	0.434606	0.978107	2.103913
ENSGALG00010005420	DHRS4	1	+	79726	86101	28.427862	5.633045	12.116701
ENSGALG00010007825	U2	1	-	87932	88122	0.087296	0.017298	0.037208
ENSGALG00010007820	U2	1	-	92770	92960	0.087296	0.017298	0.037208
ENSGALG00010007824	U2	1	-	97620	97810	0.087296	0.017298	0.037208
ENSGALG00010007823	U2	1	-	102476	102666	0.087296	0.017298	0.037208
ENSGALG00010007822	U2	1	-	107338	107528	0.087296	0.017298	0.037208
ENSGALG00010007813	U2	1	-	112199	112389	0.087296	0.017298	0.037208
ENSGALG00010007827	U2	1	-	117042	117232	0.087296	0.017298	0.037208
ENSGALG00010007814	U2	1	-	121885	122075	0.087296	0.017298	0.037208
ENSGALG00010007816	U2	1	-	126722	126912	0.087296	0.017298	0.037208
ENSGALG00010007123	-	1	-	130434	335145	76.892258	15.236374	32.773499
ENSGALG00010007126	-	1	-	137726	140009	2.087974	0.413737	0.889949
ENSGALG00010007137	-	1	+	142613	146749	60.848236	12.057215	25.935116
ENSGALG00010007160	-	1	-	163071	167700	39.964478	11.718895	25.207388
ENSGALG00010007182	-	1	+	218643	251034	51.801239	10.264532	22.079048
ENSGALG00010007165	-	1	+	219451	220975	9.046156	1.792516	3.855709
ENSGALG00010007320	-	1	+	248230	292245	34.966919	10.790026	23.209385
ENSGALG00010007230	-	1	+	283928	323551	0.936093	0.630835	1.356928
ENSGALG00010007339	-	1	+	295945	438633	5.495396	4.996381	10.747234
ENSGALG00010007115	-	1	-	302853	433386	5.884534	47.487022	102.144768
ENSGALG00010007387	-	1	-	325396	427848	0.006810	0.002125	0.004572
ENSGALG00010007398	-	1	-	347657	364453	0.000000	0.000000	0.000000
ENSGALG00010007400	-	1	+	364863	372064	0.000000	0.000000	0.000000
ENSGALG00010007287	-	1	-	389282	409349	85.014984	46.519817	100.064301
ENSGALG00010007369	-	1	-	429352	445284	16.675179	3.375243	7.260161
ENSGALG00010007405	-	1	-	446199	451266	2.916212	0.577854	1.242966
ENSGALG00010007895	-	1	+	460818	493919	15.662950	3.103649	6.675961
ENSGALG00010007408	HCLS1	1	+	495465	507494	43.015617	9.056068	19.479639
ENSGALG00010006552	CPA2	1	+	1487539	1498010	0.000000	0.000000	0.000000
ENSGALG00010006563	-	1	+	1488938	1490204	0.000000	0.000000	0.000000
ENSGALG00010006566	CPA5	1	+	1497904	1502453	0.000000	0.000000	0.000000
ENSGALG00010006574	CPA1	1	+	1503030	1507277	0.000000	0.000000	0.000000
ENSGALG00010006581	CEP41	1	-	1507199	1516893	4.390970	0.884525	1.902617
ENSGALG00010006603	MEST	1	+	1517049	1522232	4.374302	1.290180	2.775183
ENSGALG00010006616	COPG2	1	-	1520366	1541146	41.045544	9.603398	20.656946
ENSGALG00010006838	ASB13	1	+	1654424	1666165	12.138342	4.198613	9.031233
ENSGALG00010006625	-	1	+	1553290	1554517	4.579167	0.907372	1.951761
ENSGALG00010007632	-	1	+	1555556	1557316	11.926724	2.363307	5.083483
ENSGALG00010006633	FBXO18	1	-	1557860	1582406	14.645900	2.970843	6.390296
ENSGALG00010006670	ANKRD16	1	+	1582631	1597555	15.063844	3.697786	7.953950
ENSGALG00010007891	GDI1	1	+	1600071	1614883	314.540161	62.326843	134.065277
ENSGALG00010006760	TASOR2	1	-	1602495	1648631	8.363220	3.161268	6.799900
ENSGALG00010007636	-	1	+	1760470	1762722	0.172018	0.034086	0.073319
ENSGALG00010007000	LRGUK	1	-	1901224	1950378	0.256846	0.050895	0.109475
ENSGALG00010006853	NET1	1	-	1675660	1727713	94.619698	24.975981	53.723431
ENSGALG00010006901	TUBAL3	1	+	1727414	1743448	9.601921	4.754620	10.227206
ENSGALG00010007604	-	1	-	1746263	1746919	5.302892	1.050780	2.260232
ENSGALG00010006948	-	1	-	1765363	1860279	0.000000	0.000000	0.000000
ENSGALG00010007833	gga-mir-205b	1	-	1811738	1811835	0.000000	0.000000	0.000000
ENSGALG00010006992	SLC35B4	1	+	1880144	1894788	20.160891	5.179879	11.141940
ENSGALG00010007002	EXOC4	1	-	1959626	2369574	44.568665	8.831382	18.996336
ENSGALG00010007003	-	1	+	2020997	2022146	0.000000	0.000000	0.000000
ENSGALG00010007004	-	1	+	2169709	2178494	0.178450	0.091293	0.196372
ENSGALG00010007006	-	1	-	2170664	2171443	0.000000	0.000000	0.000000
ENSGALG00010007025	-	1	-	2175806	2176239	0.000000	0.000000	0.000000
ENSGALG00010007005	-	1	+	2183111	2184959	0.000000	0.000000	0.000000
ENSGALG00010007892	-	1	+	2186837	2191077	0.000000	0.000000	0.000000
ENSGALG00010007014	-	1	+	2195603	2433928	0.018952	0.024769	0.053279
ENSGALG00010007036	-	1	-	2196397	2197176	0.000000	0.000000	0.000000
ENSGALG00010007078	-	1	-	2209498	2210277	0.000000	0.000000	0.000000
ENSGALG00010007844	gga-mir-6659	1	-	2247775	2247884	0.000000	0.000000	0.000000
ENSGALG00010007622	-	1	-	1031349	1032595	0.266667	0.052841	0.113660
ENSGALG00010006347	PPP6R2	1	+	1038409	1106230	101.553543	26.765495	57.572685
ENSGALG00010007836	gga-mir-1651	1	+	1082968	1083051	0.000000	0.000000	0.000000
ENSGALG00010007627	-	1	+	1109037	1111632	0.366017	0.072527	0.156006
ENSGALG00010007625	-	1	-	1109037	1112839	5.299356	1.050079	2.258725
ENSGALG00010007628	-	1	-	1114697	1118581	0.902138	0.178761	0.384515
