Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007606	-	1	-	10	13876	0.000000	0.000000	0.000000
ENSGALG00010007611	-	1	+	13537	17106	0.000000	0.000000	0.000000
ENSGALG00010007612	-	1	-	16762	19598	0.000000	0.000000	0.000000
ENSGALG00010007613	-	1	-	50911	55356	20.393963	8.017590	17.352188
ENSGALG00010007615	-	1	+	51038	52955	1.520135	0.309402	0.669628
ENSGALG00010005414	-	1	-	56535	61129	2.567218	0.522521	1.130874
ENSGALG00010005419	-	1	-	67865	69817	3.165030	0.644197	1.394214
ENSGALG00010007874	-	1	-	70300	79479	0.772727	0.741726	1.605291
ENSGALG00010005420	DHRS4	1	+	79726	86101	35.235168	7.171623	15.521293
ENSGALG00010007825	U2	1	-	87932	88122	0.077880	0.015851	0.034307
ENSGALG00010007820	U2	1	-	92770	92960	0.079116	0.016103	0.034851
ENSGALG00010007824	U2	1	-	97620	97810	0.079116	0.016103	0.034851
ENSGALG00010007823	U2	1	-	102476	102666	0.079116	0.016103	0.034851
ENSGALG00010007822	U2	1	-	107338	107528	0.079116	0.016103	0.034851
ENSGALG00010007813	U2	1	-	112199	112389	0.079116	0.016103	0.034851
ENSGALG00010007827	U2	1	-	117042	117232	0.079116	0.016103	0.034851
ENSGALG00010007814	U2	1	-	121885	122075	0.079116	0.016103	0.034851
ENSGALG00010007816	U2	1	-	126722	126912	0.079096	0.016099	0.034842
ENSGALG00010007123	-	1	-	130434	335145	20.347267	4.141400	8.963088
ENSGALG00010007126	-	1	-	137726	140009	17.490328	3.559910	7.704589
ENSGALG00010007137	-	1	+	142613	146749	46.092365	9.381453	20.303949
ENSGALG00010007160	-	1	-	163071	167700	94.928719	28.240910	61.120823
ENSGALG00010007182	-	1	+	218643	251034	35.114388	7.147040	15.468089
ENSGALG00010007165	-	1	+	219451	220975	2.421633	0.492889	1.066743
ENSGALG00010007320	-	1	+	248230	292245	86.119179	26.717764	57.824326
ENSGALG00010007230	-	1	+	283928	323551	1.175600	0.895715	1.938566
ENSGALG00010007339	-	1	+	295945	438633	4.744027	4.422542	9.571553
ENSGALG00010007115	-	1	-	302853	433386	3.978175	32.980507	71.378563
ENSGALG00010007387	-	1	-	325396	427848	0.045994	0.013111	0.028375
ENSGALG00010007398	-	1	-	347657	364453	0.000000	0.000000	0.000000
ENSGALG00010007400	-	1	+	364863	372064	0.000000	0.000000	0.000000
ENSGALG00010007287	-	1	-	389282	409349	60.874313	34.228741	74.080070
ENSGALG00010007369	-	1	-	429352	445284	10.643601	2.216780	4.797699
ENSGALG00010007405	-	1	-	446199	451266	1.500708	0.305448	0.661070
ENSGALG00010007895	-	1	+	460818	493919	13.399147	2.727208	5.902401
ENSGALG00010005486	IRF5	1	+	1207489	1217633	9.101252	2.216855	4.797863
ENSGALG00010005492	TNPO3	1	-	1217871	1235442	124.088692	25.256506	54.661777
ENSGALG00010005496	-	1	+	1217956	1218986	0.000000	0.000000	0.000000
ENSGALG00010005498	SMO	1	+	1241559	1250136	180.215057	36.680237	79.385765
ENSGALG00010007408	HCLS1	1	+	495465	507494	11.976594	2.661158	5.759452
ENSGALG00010007415	-	1	-	508667	510645	0.000000	0.000000	0.000000
ENSGALG00010007616	-	1	-	514291	516013	2.441979	0.497030	1.075706
ENSGALG00010007418	-	1	-	518639	524104	7.357430	1.497501	3.240990
ENSGALG00010007419	RABL2A	1	+	524168	528088	5.101808	1.038401	2.247375
ENSGALG00010007422	ACR	1	-	529038	531495	0.500000	0.101768	0.220253
ENSGALG00010007425	-	1	-	532310	537908	23.029552	4.687341	10.144650
ENSGALG00010007427	-	1	-	539693	541500	0.000000	0.000000	0.000000
ENSGALG00010007617	-	1	-	542460	550463	0.000000	0.000000	0.000000
ENSGALG00010007618	-	1	+	542866	550108	0.000000	0.000000	0.000000
ENSGALG00010007620	-	1	-	556359	558414	0.148002	0.030124	0.065196
ENSGALG00010007756	-	1	+	557235	571867	0.176084	0.200198	0.433281
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.000000	0.000000	0.000000
ENSGALG00010007457	-	1	+	572048	841165	12.359253	3.377926	7.310728
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	7.561104	1.538956	3.330709
ENSGALG00010007592	-	1	+	915875	917023	0.000000	0.000000	0.000000
ENSGALG00010007764	-	1	-	925866	930811	0.000000	0.000000	0.000000
ENSGALG00010007760	-	1	+	925866	931087	0.000000	0.000000	0.000000
ENSGALG00010006267	-	1	-	974689	976229	0.000000	0.000000	0.000000
ENSGALG00010006271	-	1	+	975636	990270	0.000000	0.000000	0.000000
ENSGALG00010006288	ARF5	1	-	994952	1005857	3.341512	1.135927	2.458447
ENSGALG00010006300	GCC1	1	+	1006145	1011082	15.932462	3.245480	7.024079
ENSGALG00010006327	DENND6B	1	-	1012031	1031248	15.709024	4.581233	9.915002
ENSGALG00010007622	-	1	-	1031349	1032595	2.596444	0.528470	1.143748
ENSGALG00010006347	PPP6R2	1	+	1038409	1106230	83.437035	22.520695	48.740757
ENSGALG00010007836	gga-mir-1651	1	+	1082968	1083051	0.000000	0.000000	0.000000
ENSGALG00010007627	-	1	+	1109037	1111632	0.725167	0.147598	0.319440
ENSGALG00010007625	-	1	-	1109037	1112839	3.507709	0.713945	1.545166
ENSGALG00010007628	-	1	-	1114697	1118581	0.193649	0.039415	0.085303
ENSGALG00010007630	-	1	+	1115318	1118412	1.404794	0.285926	0.618820
ENSGALG00010006372	SBF1	1	-	1119149	1184682	81.763405	18.315424	39.639435
ENSGALG00010006410	ADM2	1	+	1180836	1183491	0.899848	0.183151	0.396388
ENSGALG00010007888	MIOX	1	+	1183559	1192714	0.584336	0.178235	0.385749
ENSGALG00010006421	LMF2	1	-	1188298	1195071	91.841682	19.031086	41.188316
ENSGALG00010006457	NCAPH2	1	+	1194787	1204682	4.187403	1.008277	2.182179
ENSGALG00010006463	SCO2	1	-	1198695	1205558	8.882173	1.807841	3.912648
ENSGALG00010006552	CPA2	1	+	1487539	1498010	0.000000	0.000000	0.000000
ENSGALG00010006563	-	1	+	1488938	1490204	0.000000	0.000000	0.000000
ENSGALG00010006566	CPA5	1	+	1497904	1502453	0.000000	0.000000	0.000000
ENSGALG00010006548	TMEM209	1	-	1471509	1483335	11.761987	2.815077	6.092574
ENSGALG00010005511	AHCYL2	1	+	1251070	1295883	15.719189	23.216162	50.245930
ENSGALG00010005524	STRIP2	1	+	1296520	1312008	6.270258	1.432819	3.101000
ENSGALG00010007597	SMKR1	1	+	1319747	1319947	2.393035	0.487069	1.054146
ENSGALG00010007631	-	1	-	1321714	1328961	1.624490	0.330642	0.715597
ENSGALG00010005546	NRF1	1	+	1330243	1378306	17.246584	8.030233	17.379557
ENSGALG00010007840	gga-mir-182	1	-	1380872	1380953	0.000000	0.000000	0.000000
ENSGALG00010007828	gga-mir-96	1	-	1381942	1382027	0.000000	0.000000	0.000000
ENSGALG00010007838	gga-mir-183	1	-	1382053	1382150	0.000000	0.000000	0.000000
ENSGALG00010006496	UBE2H	1	-	1391671	1435875	88.769302	35.348133	76.502731
ENSGALG00010006528	ZC3HC1	1	-	1436603	1446071	20.023970	5.330059	11.535661
ENSGALG00010006532	KLHDC10	1	+	1446328	1461719	50.844845	10.348752	22.397444
ENSGALG00010006536	-	1	-	1462130	1468425	0.000000	0.000000	0.000000
