Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007613	-	1	-	50911	55356	19.926619	7.492995	15.922924
ENSGALG00010007615	-	1	+	51038	52955	0.978107	0.193571	0.411347
ENSGALG00010005414	-	1	-	56535	61129	2.236046	0.442523	0.940379
ENSGALG00010005419	-	1	-	67865	69817	1.673870	0.331266	0.703953
ENSGALG00010007874	-	1	-	70300	79479	0.259716	0.327884	0.696768
ENSGALG00010007825	U2	1	-	87932	88122	0.060733	0.012019	0.025542
ENSGALG00010005420	DHRS4	1	+	79726	86101	29.445415	5.827367	12.383397
ENSGALG00010007824	U2	1	-	97620	97810	0.060733	0.012019	0.025542
ENSGALG00010006288	ARF5	1	-	994952	1005857	5.248010	1.578242	3.353829
ENSGALG00010006300	GCC1	1	+	1006145	1011082	12.020969	2.380944	5.059605
ENSGALG00010006327	DENND6B	1	-	1012031	1031248	17.193451	4.950019	10.518994
ENSGALG00010007622	-	1	-	1031349	1032595	0.439111	0.086902	0.184670
ENSGALG00010007823	U2	1	-	102476	102666	0.303665	0.060097	0.127708
ENSGALG00010007822	U2	1	-	107338	107528	0.182201	0.036058	0.076625
ENSGALG00010007813	U2	1	-	112199	112389	0.182199	0.036058	0.076625
ENSGALG00010007827	U2	1	-	117042	117232	0.121466	0.024039	0.051083
ENSGALG00010007814	U2	1	-	121885	122075	0.000000	0.000000	0.000000
ENSGALG00010007816	U2	1	-	126722	126912	0.303665	0.060097	0.127708
ENSGALG00010007123	-	1	-	130434	335145	44.696110	8.845542	18.797142
ENSGALG00010007126	-	1	-	137726	140009	0.602104	0.119159	0.253217
ENSGALG00010007137	-	1	+	142613	146749	35.831696	7.091238	15.069175
ENSGALG00010007160	-	1	-	163071	167700	49.771042	14.455612	30.718775
ENSGALG00010007182	-	1	+	218643	251034	22.953144	4.542521	9.653044
ENSGALG00010007165	-	1	+	219451	220975	12.714199	2.516192	5.347012
ENSGALG00010007320	-	1	+	248230	292245	79.748016	23.602783	50.156891
ENSGALG00010007230	-	1	+	283928	323551	0.889793	0.620323	1.318212
ENSGALG00010007339	-	1	+	295945	438633	5.663601	4.606782	9.789603
ENSGALG00010007115	-	1	-	302853	433386	1.776625	13.665380	29.039499
ENSGALG00010007387	-	1	-	325396	427848	0.254931	0.068619	0.145818
ENSGALG00010007398	-	1	-	347657	364453	0.000000	0.000000	0.000000
ENSGALG00010007400	-	1	+	364863	372064	0.000000	0.000000	0.000000
ENSGALG00010007287	-	1	-	389282	409349	6.493811	1.651584	3.509684
ENSGALG00010007369	-	1	-	429352	445284	15.465998	3.473889	7.382158
ENSGALG00010007405	-	1	-	446199	451266	0.000000	0.000000	0.000000
ENSGALG00010007895	-	1	+	460818	493919	10.511179	2.080205	4.420522
ENSGALG00010007408	HCLS1	1	+	495465	507494	9.336820	2.030272	4.314412
ENSGALG00010007415	-	1	-	508667	510645	0.000000	0.000000	0.000000
ENSGALG00010007616	-	1	-	514291	516013	6.413823	1.269322	2.697361
ENSGALG00010007418	-	1	-	518639	524104	10.154387	2.009594	4.270472
ENSGALG00010007419	RABL2A	1	+	524168	528088	6.246069	1.236122	2.626811
ENSGALG00010007422	ACR	1	-	529038	531495	0.320224	0.063374	0.134672
ENSGALG00010007425	-	1	-	532310	537908	24.198238	4.788929	10.176674
ENSGALG00010007427	-	1	-	539693	541500	0.000000	0.000000	0.000000
ENSGALG00010007617	-	1	-	542460	550463	0.000000	0.000000	0.000000
ENSGALG00010007618	-	1	+	542866	550108	0.000000	0.000000	0.000000
ENSGALG00010007620	-	1	-	556359	558414	0.000000	0.000000	0.000000
ENSGALG00010007756	-	1	+	557235	571867	0.350313	0.415970	0.883953
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.000000	0.000000	0.000000
ENSGALG00010007457	-	1	+	572048	841165	14.764498	3.908169	8.305021
ENSGALG00010007589	-	1	+	685314	687814	0.067932	0.013444	0.028569
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	8.472239	1.676690	3.563037
ENSGALG00010006838	ASB13	1	+	1654424	1666165	7.049672	2.425402	5.154079
