Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007606	-	1	-	10	13876	0.000000	0.000000	0.000000
ENSGALG00010007611	-	1	+	13537	17106	0.116734	0.024656	0.056506
ENSGALG00010007612	-	1	-	16762	19598	0.000000	0.000000	0.000000
ENSGALG00010007613	-	1	-	50911	55356	45.975594	19.433210	44.536701
ENSGALG00010007615	-	1	+	51038	52955	2.132379	0.450386	1.032186
ENSGALG00010007620	-	1	-	556359	558414	0.000000	0.000000	0.000000
ENSGALG00010007756	-	1	+	557235	571867	0.128564	0.162926	0.373391
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.000000	0.000000	0.000000
ENSGALG00010007457	-	1	+	572048	841165	16.558245	4.666357	10.694277
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	11.009285	2.325301	5.329086
ENSGALG00010005414	-	1	-	56535	61129	3.121266	0.659251	1.510861
ENSGALG00010005419	-	1	-	67865	69817	1.206287	0.254783	0.583908
ENSGALG00010007874	-	1	-	70300	79479	0.430382	0.478405	1.096400
ENSGALG00010005420	DHRS4	1	+	79726	86101	59.668873	12.602827	28.882946
ENSGALG00010007825	U2	1	-	87932	88122	0.000000	0.000000	0.000000
ENSGALG00010007820	U2	1	-	92770	92960	0.000000	0.000000	0.000000
ENSGALG00010007824	U2	1	-	97620	97810	0.038895	0.008215	0.018827
ENSGALG00010007823	U2	1	-	102476	102666	0.038893	0.008215	0.018826
ENSGALG00010007822	U2	1	-	107338	107528	0.038895	0.008215	0.018827
ENSGALG00010007813	U2	1	-	112199	112389	0.038893	0.008215	0.018826
ENSGALG00010007827	U2	1	-	117042	117232	0.038895	0.008215	0.018827
ENSGALG00010007814	U2	1	-	121885	122075	0.038893	0.008215	0.018826
ENSGALG00010007816	U2	1	-	126722	126912	0.038893	0.008215	0.018826
ENSGALG00010007123	-	1	-	130434	335145	73.245285	15.470339	35.454662
ENSGALG00010007126	-	1	-	137726	140009	2.767292	0.584487	1.339518
ENSGALG00010007137	-	1	+	142613	146749	73.072006	15.433741	35.370785
ENSGALG00010007160	-	1	-	163071	167700	37.799793	11.803974	27.052147
ENSGALG00010007182	-	1	+	218643	251034	52.061520	10.996058	25.200579
ENSGALG00010007165	-	1	+	219451	220975	3.696126	0.780669	1.789124
ENSGALG00010007320	-	1	+	248230	292245	40.284775	13.172096	30.187586
ENSGALG00010007230	-	1	+	283928	323551	1.368571	0.983109	2.253073
ENSGALG00010007339	-	1	+	295945	438633	4.972298	4.150892	9.512942
ENSGALG00010007115	-	1	-	302853	433386	6.034339	51.940929	119.037338
ENSGALG00010007387	-	1	-	325396	427848	0.131821	0.043851	0.100498
ENSGALG00010007398	-	1	-	347657	364453	0.000000	0.000000	0.000000
ENSGALG00010007400	-	1	+	364863	372064	0.000000	0.000000	0.000000
ENSGALG00010007287	-	1	-	389282	409349	81.710632	43.147717	98.885201
ENSGALG00010007369	-	1	-	429352	445284	32.425274	7.018918	16.085838
ENSGALG00010007405	-	1	-	446199	451266	0.902913	0.190707	0.437058
ENSGALG00010007895	-	1	+	460818	493919	14.624898	3.088965	7.079238
ENSGALG00010007408	HCLS1	1	+	495465	507494	1.233934	0.272190	0.623800
ENSGALG00010007415	-	1	-	508667	510645	0.235411	0.049722	0.113952
ENSGALG00010007616	-	1	-	514291	516013	2.980487	0.629517	1.442716
ENSGALG00010007418	-	1	-	518639	524104	15.642806	3.303960	7.571960
ENSGALG00010007419	RABL2A	1	+	524168	528088	18.720528	3.954015	9.061743
ENSGALG00010007422	ACR	1	-	529038	531495	0.552695	0.116736	0.267534
ENSGALG00010007425	-	1	-	532310	537908	25.175489	5.317384	12.186293
ENSGALG00010006838	ASB13	1	+	1654424	1666165	9.086412	3.350117	7.677742
ENSGALG00010007604	-	1	-	1746263	1746919	12.335616	2.605439	5.971102
ENSGALG00010006927	UCN3	1	-	1751070	1756067	0.246078	0.071384	0.163597
ENSGALG00010007636	-	1	+	1760470	1762722	0.410550	0.086713	0.198728
ENSGALG00010006948	-	1	-	1765363	1860279	0.000000	0.000000	0.000000
ENSGALG00010007833	gga-mir-205b	1	-	1811738	1811835	0.000000	0.000000	0.000000
ENSGALG00010006845	CALML3	1	-	1670884	1673613	0.000000	0.000000	0.000000
ENSGALG00010006853	NET1	1	-	1675660	1727713	139.706940	39.711830	91.010895
ENSGALG00010006901	TUBAL3	1	+	1727414	1743448	23.924345	12.618683	28.919285
ENSGALG00010006992	SLC35B4	1	+	1880144	1894788	12.964157	3.540478	8.114008
ENSGALG00010007000	LRGUK	1	-	1901224	1950378	0.141643	0.029917	0.068563
ENSGALG00010007002	EXOC4	1	-	1959626	2369574	37.665562	7.955448	18.232159
ENSGALG00010007003	-	1	+	2020997	2022146	0.000000	0.000000	0.000000
ENSGALG00010007004	-	1	+	2169709	2178494	0.000000	0.000000	0.000000
ENSGALG00010007006	-	1	-	2170664	2171443	0.000000	0.000000	0.000000
ENSGALG00010007025	-	1	-	2175806	2176239	0.000000	0.000000	0.000000
ENSGALG00010007005	-	1	+	2183111	2184959	0.000000	0.000000	0.000000
ENSGALG00010007892	-	1	+	2186837	2191077	0.000000	0.000000	0.000000
ENSGALG00010007014	-	1	+	2195603	2433928	0.000000	0.000000	0.000000
ENSGALG00010007036	-	1	-	2196397	2197176	0.000000	0.000000	0.000000
ENSGALG00010007078	-	1	-	2209498	2210277	0.000000	0.000000	0.000000
ENSGALG00010007844	gga-mir-6659	1	-	2247775	2247884	0.000000	0.000000	0.000000
ENSGALG00010007637	-	1	-	2827605	2829528	0.179487	0.037910	0.086881
ENSGALG00010007639	-	1	+	3376615	3396049	1.138859	0.240542	0.551269
ENSGALG00010007641	-	1	-	3378668	3398516	0.099218	0.146746	0.336309
ENSGALG00010005317	CHCHD3	1	+	2511285	2721092	183.939178	137.564590	315.268188
ENSGALG00010005325	-	1	+	2548862	2549295	0.000000	0.000000	0.000000
ENSGALG00010005327	-	1	-	2563262	2565533	0.000000	0.000000	0.000000
ENSGALG00010005331	-	1	+	2565122	2565555	0.000000	0.000000	0.000000
ENSGALG00010007596	-	1	-	2779998	2786241	0.026692	0.005638	0.012920
ENSGALG00010005333	PLXNA4	1	+	2830528	3278055	18.526621	3.913059	8.967881
ENSGALG00010007638	-	1	+	3278843	3284954	25.414953	5.367962	12.302206
ENSGALG00010007644	-	1	-	3600004	3621292	0.000000	0.000000	0.000000
ENSGALG00010007646	-	1	-	3624558	3635896	0.000000	0.000000	0.000000
ENSGALG00010006076	PODXL	1	+	3637224	3677367	66.041557	33.123123	75.911018
ENSGALG00010006134	K123	1	+	4010284	4020407	0.310972	0.132352	0.303322
ENSGALG00010006175	IL2RA	1	-	4023671	4043101	0.232000	0.063542	0.145625
ENSGALG00010007768	-	1	+	3785068	3815897	0.642551	0.320474	0.734457
ENSGALG00010007653	-	1	-	3786495	3924972	1.474483	0.311430	0.713729
ENSGALG00010007647	-	1	-	3808459	3812034	0.000000	0.000000	0.000000
ENSGALG00010007648	-	1	+	3834476	3836494	0.000000	0.000000	0.000000
ENSGALG00010007769	-	1	+	3856598	3968684	0.027736	0.075461	0.172939
ENSGALG00010007649	-	1	+	3859701	3861189	0.278293	0.058779	0.134709
ENSGALG00010007656	-	1	-	3934742	3944075	0.075904	0.018786	0.043053
ENSGALG00010007659	-	1	-	3946584	3948670	0.924694	0.195307	0.447602
ENSGALG00010007664	-	1	+	3950601	3953563	0.000000	0.000000	0.000000
ENSGALG00010006108	MKLN1	1	-	3685585	3784877	63.501991	14.222482	32.594841
ENSGALG00010007592	-	1	+	915875	917023	0.000000	0.000000	0.000000
ENSGALG00010007764	-	1	-	925866	930811	0.000000	0.000000	0.000000
ENSGALG00010007760	-	1	+	925866	931087	0.000000	0.000000	0.000000
ENSGALG00010006267	-	1	-	974689	976229	0.000000	0.000000	0.000000
ENSGALG00010006271	-	1	+	975636	990270	0.000000	0.000000	0.000000
ENSGALG00010006288	ARF5	1	-	994952	1005857	2.424735	0.900361	2.063433
ENSGALG00010006300	GCC1	1	+	1006145	1011082	16.386438	3.485750	7.988582
ENSGALG00010006327	DENND6B	1	-	1012031	1031248	41.027836	12.420625	28.465376
ENSGALG00010007622	-	1	-	1031349	1032595	0.000000	0.000000	0.000000
ENSGALG00010006347	PPP6R2	1	+	1038409	1106230	79.599854	21.886261	50.158562
ENSGALG00010007836	gga-mir-1651	1	+	1082968	1083051	0.547619	0.115664	0.265077
ENSGALG00010007627	-	1	+	1109037	1111632	0.960231	0.202813	0.464803
ENSGALG00010007625	-	1	-	1109037	1112839	10.481703	2.213869	5.073709
ENSGALG00010007628	-	1	-	1114697	1118581	1.466787	0.309804	0.710004
ENSGALG00010007630	-	1	+	1115318	1118412	1.158818	0.244757	0.560930
ENSGALG00010006372	SBF1	1	-	1119149	1184682	81.626747	18.961489	43.455620
ENSGALG00010006410	ADM2	1	+	1180836	1183491	0.000000	0.000000	0.000000
ENSGALG00010007888	MIOX	1	+	1183559	1192714	0.747185	0.233317	0.534712
ENSGALG00010006421	LMF2	1	-	1188298	1195071	97.558495	20.951344	48.015934
ENSGALG00010006457	NCAPH2	1	+	1194787	1204682	3.721305	0.931714	2.135287
ENSGALG00010006463	SCO2	1	-	1198695	1205558	15.164554	3.202947	7.340460
ENSGALG00010005486	IRF5	1	+	1207489	1217633	2.138450	0.540648	1.239048
ENSGALG00010005492	TNPO3	1	-	1217871	1235442	117.860695	27.192400	62.319080
ENSGALG00010005496	-	1	+	1217956	1218986	0.000000	0.000000	0.000000
ENSGALG00010005498	SMO	1	+	1241559	1250136	214.376633	45.279079	103.769836
ENSGALG00010005511	AHCYL2	1	+	1251070	1295883	9.246453	14.345886	32.877659
ENSGALG00010005524	STRIP2	1	+	1296520	1312008	229.702423	53.792385	123.280472
ENSGALG00010007597	SMKR1	1	+	1319747	1319947	4.527363	0.956237	2.191487
ENSGALG00010007631	-	1	-	1321714	1328961	1.844586	0.389600	0.892879
ENSGALG00010005546	NRF1	1	+	1330243	1378306	16.087267	7.768218	17.803068
ENSGALG00010007840	gga-mir-182	1	-	1380872	1380953	0.000000	0.000000	0.000000
ENSGALG00010007828	gga-mir-96	1	-	1381942	1382027	0.000000	0.000000	0.000000
ENSGALG00010007838	gga-mir-183	1	-	1382053	1382150	0.000000	0.000000	0.000000
ENSGALG00010006496	UBE2H	1	-	1391671	1435875	120.257851	44.745457	102.546875
ENSGALG00010006528	ZC3HC1	1	-	1436603	1446071	26.806112	7.402875	16.965782
ENSGALG00010006532	KLHDC10	1	+	1446328	1461719	35.376766	7.472024	17.124260
ENSGALG00010006536	-	1	-	1462130	1468425	0.000000	0.000000	0.000000
ENSGALG00010006548	TMEM209	1	-	1471509	1483335	20.826706	5.078545	11.638925
ENSGALG00010006552	CPA2	1	+	1487539	1498010	0.000000	0.000000	0.000000
ENSGALG00010006563	-	1	+	1488938	1490204	0.000000	0.000000	0.000000
ENSGALG00010006566	CPA5	1	+	1497904	1502453	0.000000	0.000000	0.000000
ENSGALG00010006574	CPA1	1	+	1503030	1507277	0.000000	0.000000	0.000000
