Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007606	-	1	-	10	13876	0.000000	0.000000	0.000000
ENSGALG00010007611	-	1	+	13537	17106	0.085969	0.016955	0.036102
ENSGALG00010007612	-	1	-	16762	19598	0.000000	0.000000	0.000000
ENSGALG00010005414	-	1	-	56535	61129	2.490173	0.491128	1.045721
ENSGALG00010007613	-	1	-	50911	55356	19.027981	7.000404	14.905439
ENSGALG00010007615	-	1	+	51038	52955	0.293332	0.057853	0.123182
ENSGALG00010007425	-	1	-	532310	537908	28.536345	5.628118	11.983530
ENSGALG00010005419	-	1	-	67865	69817	1.776031	0.350280	0.745825
ENSGALG00010007874	-	1	-	70300	79479	0.156641	0.187122	0.398425
ENSGALG00010005420	DHRS4	1	+	79726	86101	23.633608	4.661169	9.924679
ENSGALG00010007825	U2	1	-	87932	88122	0.118905	0.023451	0.049933
ENSGALG00010007820	U2	1	-	92770	92960	0.179057	0.035315	0.075193
ENSGALG00010007824	U2	1	-	97620	97810	0.179057	0.035315	0.075193
ENSGALG00010007823	U2	1	-	102476	102666	0.119372	0.023543	0.050129
ENSGALG00010007822	U2	1	-	107338	107528	0.059686	0.011772	0.025064
ENSGALG00010007813	U2	1	-	112199	112389	0.119372	0.023543	0.050129
ENSGALG00010007827	U2	1	-	117042	117232	0.179057	0.035315	0.075193
ENSGALG00010007814	U2	1	-	121885	122075	0.059685	0.011771	0.025064
ENSGALG00010007816	U2	1	-	126722	126912	0.179057	0.035315	0.075193
ENSGALG00010007123	-	1	-	130434	335145	57.575779	11.355457	24.178329
ENSGALG00010007126	-	1	-	137726	140009	1.176563	0.232049	0.494085
ENSGALG00010007137	-	1	+	142613	146749	60.059235	11.845260	25.221230
ENSGALG00010007160	-	1	-	163071	167700	40.185162	11.672919	24.854277
ENSGALG00010007182	-	1	+	218643	251034	41.782608	8.240629	17.546156
ENSGALG00010007165	-	1	+	219451	220975	15.506787	3.058346	6.511908
ENSGALG00010007320	-	1	+	248230	292245	34.329510	10.655758	22.688511
ENSGALG00010007230	-	1	+	283928	323551	1.422856	0.962603	2.049598
ENSGALG00010007339	-	1	+	295945	438633	5.657777	5.145741	10.956442
ENSGALG00010007115	-	1	-	302853	433386	1.949801	14.887752	31.699379
ENSGALG00010007387	-	1	-	325396	427848	0.807677	0.209678	0.446452
ENSGALG00010007398	-	1	-	347657	364453	0.000000	0.000000	0.000000
ENSGALG00010007400	-	1	+	364863	372064	0.000000	0.000000	0.000000
ENSGALG00010007287	-	1	-	389282	409349	6.967387	1.687472	3.593008
ENSGALG00010007369	-	1	-	429352	445284	17.671612	3.957450	8.426304
ENSGALG00010007405	-	1	-	446199	451266	0.000000	0.000000	0.000000
ENSGALG00010007895	-	1	+	460818	493919	13.699573	2.701916	5.752988
ENSGALG00010007408	HCLS1	1	+	495465	507494	13.102648	2.797628	5.956782
