Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007606	-	1	-	10	13876	0.000000	0.000000	0.000000
ENSGALG00010007611	-	1	+	13537	17106	0.079356	0.015065	0.038800
ENSGALG00010007612	-	1	-	16762	19598	0.000000	0.000000	0.000000
ENSGALG00010007613	-	1	-	50911	55356	65.667160	24.419868	62.895199
ENSGALG00010007615	-	1	+	51038	52955	1.412837	0.268207	0.690788
ENSGALG00010007622	-	1	-	1031349	1032595	0.745778	0.141576	0.364638
ENSGALG00010006267	-	1	-	974689	976229	0.000000	0.000000	0.000000
ENSGALG00010006271	-	1	+	975636	990270	0.142438	0.027040	0.069643
ENSGALG00010006288	ARF5	1	-	994952	1005857	12.164788	4.025475	10.367910
ENSGALG00010006300	GCC1	1	+	1006145	1011082	21.269880	4.041091	10.408133
ENSGALG00010006327	DENND6B	1	-	1012031	1031248	41.607525	11.120788	28.642420
ENSGALG00010005414	-	1	-	56535	61129	13.947721	2.647780	6.819555
ENSGALG00010005419	-	1	-	67865	69817	8.066797	1.531369	3.944155
ENSGALG00010007874	-	1	-	70300	79479	1.808719	1.696955	4.370634
ENSGALG00010005420	DHRS4	1	+	79726	86101	70.502335	13.383883	34.471191
ENSGALG00010007825	U2	1	-	87932	88122	0.072374	0.013739	0.035386
ENSGALG00010007820	U2	1	-	92770	92960	0.072374	0.013739	0.035386
ENSGALG00010007824	U2	1	-	97620	97810	0.144625	0.027455	0.070712
ENSGALG00010007823	U2	1	-	102476	102666	0.072375	0.013739	0.035387
ENSGALG00010007822	U2	1	-	107338	107528	0.144625	0.027455	0.070712
ENSGALG00010007813	U2	1	-	112199	112389	0.289128	0.054887	0.141365
ENSGALG00010007827	U2	1	-	117042	117232	0.144625	0.027455	0.070712
ENSGALG00010007814	U2	1	-	121885	122075	0.289128	0.054887	0.141365
ENSGALG00010007816	U2	1	-	126722	126912	0.216876	0.041171	0.106039
ENSGALG00010007123	-	1	-	130434	335145	20.694685	3.928597	10.118395
ENSGALG00010007126	-	1	-	137726	140009	12.122687	2.301323	5.927229
ENSGALG00010007137	-	1	+	142613	146749	67.364799	12.788265	32.937138
ENSGALG00010007160	-	1	-	163071	167700	49.645493	13.830177	35.620655
ENSGALG00010007182	-	1	+	218643	251034	36.520927	6.932988	17.856428
ENSGALG00010007165	-	1	+	219451	220975	5.647180	1.072038	2.761115
ENSGALG00010007320	-	1	+	248230	292245	36.659950	10.628762	27.375172
ENSGALG00010007230	-	1	+	283928	323551	3.455090	2.689168	6.926153
ENSGALG00010007339	-	1	+	295945	438633	6.080717	4.953056	12.756966
ENSGALG00010007115	-	1	-	302853	433386	7.067592	54.839851	141.244141
ENSGALG00010007387	-	1	-	325396	427848	1.991289	0.583523	1.502906
ENSGALG00010007398	-	1	-	347657	364453	1.160082	0.220225	0.567207
ENSGALG00010007400	-	1	+	364863	372064	0.308114	0.058491	0.150648
ENSGALG00010007287	-	1	-	389282	409349	98.578468	50.093739	129.020172
ENSGALG00010007369	-	1	-	429352	445284	31.334953	6.045552	15.570772
ENSGALG00010007405	-	1	-	446199	451266	1.545672	0.293424	0.755736
ENSGALG00010007895	-	1	+	460818	493919	26.658218	5.060690	13.034186
ENSGALG00010007408	HCLS1	1	+	495465	507494	3.620852	0.793856	2.044636
ENSGALG00010007415	-	1	-	508667	510645	0.000000	0.000000	0.000000
ENSGALG00010007616	-	1	-	514291	516013	2.250854	0.427293	1.100525
ENSGALG00010007418	-	1	-	518639	524104	14.973096	2.842433	7.320899
ENSGALG00010007419	RABL2A	1	+	524168	528088	20.624216	3.915219	10.083940
ENSGALG00010007422	ACR	1	-	529038	531495	0.375704	0.071322	0.183696
ENSGALG00010007425	-	1	-	532310	537908	28.814426	5.470016	14.088436
ENSGALG00010007427	-	1	-	539693	541500	0.000000	0.000000	0.000000
ENSGALG00010007617	-	1	-	542460	550463	0.000000	0.000000	0.000000
ENSGALG00010007618	-	1	+	542866	550108	0.000000	0.000000	0.000000
ENSGALG00010007620	-	1	-	556359	558414	0.000000	0.000000	0.000000
ENSGALG00010007756	-	1	+	557235	571867	0.263708	0.295705	0.761611
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.036696	0.006966	0.017942
ENSGALG00010007457	-	1	+	572048	841165	21.230999	5.396855	13.900005
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	10.431870	1.980345	5.100526
ENSGALG00010005524	STRIP2	1	+	1296520	1312008	41.203133	8.707103	22.425797
ENSGALG00010006347	PPP6R2	1	+	1038409	1106230	58.149971	14.275046	36.766449
ENSGALG00010007836	gga-mir-1651	1	+	1082968	1083051	0.000000	0.000000	0.000000
ENSGALG00010007627	-	1	+	1109037	1111632	0.000000	0.000000	0.000000
ENSGALG00010007625	-	1	-	1109037	1112839	4.822721	0.915526	2.358006
ENSGALG00010007628	-	1	-	1114697	1118581	1.602832	0.304275	0.783684
ENSGALG00010007630	-	1	+	1115318	1118412	0.000000	0.000000	0.000000
ENSGALG00010006372	SBF1	1	-	1119149	1184682	94.603241	19.731922	50.821045
