Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007606	-	1	-	10	13876	0.000000	0.000000	0.000000
ENSGALG00010007611	-	1	+	13537	17106	0.132260	0.028323	0.067601
ENSGALG00010007612	-	1	-	16762	19598	0.000000	0.000000	0.000000
ENSGALG00010007613	-	1	-	50911	55356	46.471786	19.545721	46.652245
ENSGALG00010007615	-	1	+	51038	52955	0.979714	0.209799	0.500755
ENSGALG00010007405	-	1	-	446199	451266	1.619217	0.346745	0.827620
ENSGALG00010007895	-	1	+	460818	493919	16.290913	3.488594	8.326668
ENSGALG00010007408	HCLS1	1	+	495465	507494	1.840472	0.459622	1.097037
ENSGALG00010007415	-	1	-	508667	510645	0.000000	0.000000	0.000000
ENSGALG00010007616	-	1	-	514291	516013	2.258533	0.483650	1.154389
ENSGALG00010007418	-	1	-	518639	524104	13.994595	2.996852	7.152966
ENSGALG00010007419	RABL2A	1	+	524168	528088	8.870676	1.899598	4.534010
ENSGALG00010007422	ACR	1	-	529038	531495	0.481094	0.103023	0.245898
ENSGALG00010007425	-	1	-	532310	537908	23.723568	5.080248	12.125671
ENSGALG00010007427	-	1	-	539693	541500	0.000000	0.000000	0.000000
ENSGALG00010007617	-	1	-	542460	550463	0.000000	0.000000	0.000000
ENSGALG00010007618	-	1	+	542866	550108	0.000000	0.000000	0.000000
ENSGALG00010006288	ARF5	1	-	994952	1005857	2.470159	0.891656	2.128228
ENSGALG00010006300	GCC1	1	+	1006145	1011082	22.331972	4.786158	11.423728
ENSGALG00010007620	-	1	-	556359	558414	0.000000	0.000000	0.000000
ENSGALG00010007756	-	1	+	557235	571867	0.257646	0.319766	0.763225
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.000000	0.000000	0.000000
ENSGALG00010007457	-	1	+	572048	841165	11.673121	3.347082	7.988904
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	9.351317	2.002524	4.779677
ENSGALG00010005414	-	1	-	56535	61129	4.463050	0.955733	2.281169
