Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010005414	-	1	-	56535	61129	1.179638	0.247294	0.496548
ENSGALG00010005419	-	1	-	67865	69817	0.847741	0.177716	0.356842
ENSGALG00010007874	-	1	-	70300	79479	0.151234	0.109979	0.220829
ENSGALG00010007613	-	1	-	50911	55356	16.582832	7.103032	14.262375
ENSGALG00010007615	-	1	+	51038	52955	1.433463	0.300504	0.603391
ENSGALG00010005420	DHRS4	1	+	79726	86101	26.716078	5.600630	11.245659
ENSGALG00010007415	-	1	-	508667	510645	0.000000	0.000000	0.000000
ENSGALG00010007616	-	1	-	514291	516013	2.735495	0.573456	1.151458
ENSGALG00010007418	-	1	-	518639	524104	5.434247	1.139209	2.287450
ENSGALG00010007419	RABL2A	1	+	524168	528088	2.496855	0.523429	1.051007
ENSGALG00010007422	ACR	1	-	529038	531495	0.000000	0.000000	0.000000
ENSGALG00010007425	-	1	-	532310	537908	8.972834	1.881022	3.776955
ENSGALG00010007764	-	1	-	925866	930811	0.000000	0.000000	0.000000
ENSGALG00010007760	-	1	+	925866	931087	0.000000	0.000000	0.000000
ENSGALG00010006267	-	1	-	974689	976229	0.000000	0.000000	0.000000
ENSGALG00010006271	-	1	+	975636	990270	0.000000	0.000000	0.000000
ENSGALG00010006288	ARF5	1	-	994952	1005857	3.860079	1.374056	2.759006
ENSGALG00010006300	GCC1	1	+	1006145	1011082	10.272058	2.155145	4.327376
ENSGALG00010007620	-	1	-	556359	558414	0.000000	0.000000	0.000000
ENSGALG00010007756	-	1	+	557235	571867	0.029031	0.036515	0.073320
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.000000	0.000000	0.000000
ENSGALG00010007457	-	1	+	572048	841165	6.872844	1.924897	3.865053
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	4.510916	0.945647	1.898790
ENSGALG00010006327	DENND6B	1	-	1012031	1031248	13.591269	4.071412	8.175100
ENSGALG00010007622	-	1	-	1031349	1032595	0.570667	0.119632	0.240212
ENSGALG00010007825	U2	1	-	87932	88122	0.031414	0.006585	0.013223
ENSGALG00010007820	U2	1	-	92770	92960	0.031413	0.006585	0.013223
ENSGALG00010007824	U2	1	-	97620	97810	0.031413	0.006585	0.013223
ENSGALG00010007823	U2	1	-	102476	102666	0.031414	0.006585	0.013223
ENSGALG00010007822	U2	1	-	107338	107528	0.031413	0.006585	0.013223
ENSGALG00010007813	U2	1	-	112199	112389	0.031414	0.006585	0.013223
ENSGALG00010007827	U2	1	-	117042	117232	0.031413	0.006585	0.013223
ENSGALG00010007814	U2	1	-	121885	122075	0.031414	0.006585	0.013223
ENSGALG00010007816	U2	1	-	126722	126912	0.031413	0.006585	0.013223
ENSGALG00010007123	-	1	-	130434	335145	25.932652	5.436396	10.915890
ENSGALG00010007126	-	1	-	137726	140009	0.316270	0.066301	0.133128
ENSGALG00010007137	-	1	+	142613	146749	67.407265	14.130934	28.373892
ENSGALG00010007160	-	1	-	163071	167700	20.553051	6.351512	12.753377
ENSGALG00010007182	-	1	+	218643	251034	13.270344	2.781931	5.585916
ENSGALG00010007165	-	1	+	219451	220975	1.263647	0.264905	0.531910
ENSGALG00010007320	-	1	+	248230	292245	16.136841	5.072375	10.184961
ENSGALG00010007230	-	1	+	283928	323551	0.941455	0.685109	1.375649
ENSGALG00010007339	-	1	+	295945	438633	2.663659	1.820217	3.654865
ENSGALG00010007115	-	1	-	302853	433386	0.519482	4.337823	8.710036
ENSGALG00010007387	-	1	-	325396	427848	0.443702	0.123516	0.248011
ENSGALG00010007398	-	1	-	347657	364453	0.000000	0.000000	0.000000
