Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007606	-	1	-	10	13876	0.000000	0.000000	0.000000
ENSGALG00010007611	-	1	+	13537	17106	0.000000	0.000000	0.000000
ENSGALG00010007612	-	1	-	16762	19598	0.000000	0.000000	0.000000
ENSGALG00010007613	-	1	-	50911	55356	47.905621	18.572922	45.760735
ENSGALG00010007615	-	1	+	51038	52955	0.998507	0.198182	0.488288
ENSGALG00010005414	-	1	-	56535	61129	5.521423	1.095880	2.700075
ENSGALG00010005419	-	1	-	67865	69817	7.020628	1.393439	3.433213
ENSGALG00010007874	-	1	-	70300	79479	1.503042	1.927364	4.748720
ENSGALG00010005420	DHRS4	1	+	79726	86101	71.434334	14.178134	34.932674
ENSGALG00010007408	HCLS1	1	+	495465	507494	2.681939	0.629172	1.550179
ENSGALG00010007895	-	1	+	460818	493919	19.451620	3.860716	9.512193
ENSGALG00010007616	-	1	-	514291	516013	3.917236	0.777485	1.915599
ENSGALG00010007418	-	1	-	518639	524104	16.448580	3.264679	8.043652
ENSGALG00010007419	RABL2A	1	+	524168	528088	11.908412	2.363556	5.823428
ENSGALG00010007422	ACR	1	-	529038	531495	0.352373	0.069938	0.172317
ENSGALG00010007425	-	1	-	532310	537908	32.458149	6.442225	15.872619
ENSGALG00010007620	-	1	-	556359	558414	0.367564	0.072953	0.179745
ENSGALG00010007756	-	1	+	557235	571867	0.263342	0.302241	0.744675
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.000000	0.000000	0.000000
ENSGALG00010007457	-	1	+	572048	841165	18.408285	4.877774	12.018062
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	12.219072	2.425215	5.975346
ENSGALG00010007820	U2	1	-	92770	92960	0.000000	0.000000	0.000000
ENSGALG00010007824	U2	1	-	97620	97810	0.400000	0.079391	0.195607
ENSGALG00010007823	U2	1	-	102476	102666	0.011519	0.002286	0.005633
ENSGALG00010007822	U2	1	-	107338	107528	0.000000	0.000000	0.000000
ENSGALG00010007813	U2	1	-	112199	112389	0.011518	0.002286	0.005633
ENSGALG00010007827	U2	1	-	117042	117232	0.000000	0.000000	0.000000
ENSGALG00010007814	U2	1	-	121885	122075	0.057592	0.011431	0.028164
ENSGALG00010007816	U2	1	-	126722	126912	0.011530	0.002288	0.005638
ENSGALG00010007123	-	1	-	130434	335145	145.273407	28.833555	71.041313
ENSGALG00010007126	-	1	-	137726	140009	95.087303	18.872726	46.499405
ENSGALG00010007137	-	1	+	142613	146749	302.710632	60.081360	148.030945
ENSGALG00010007160	-	1	-	163071	167700	130.718277	37.983768	93.585983
ENSGALG00010007182	-	1	+	218643	251034	87.631035	17.392820	42.853153
ENSGALG00010007165	-	1	+	219451	220975	4.065628	0.806937	1.988165
ENSGALG00010007320	-	1	+	248230	292245	73.665161	23.277344	57.351688
ENSGALG00010007230	-	1	+	283928	323551	3.329126	2.424348	5.973209
ENSGALG00010007339	-	1	+	295945	438633	6.714196	5.163420	12.721848
ENSGALG00010007115	-	1	-	302853	433386	1.435749	11.057288	27.243404
ENSGALG00010007387	-	1	-	325396	427848	0.383740	0.101542	0.250185
ENSGALG00010007398	-	1	-	347657	364453	1.428800	0.283585	0.698709
ENSGALG00010007400	-	1	+	364863	372064	1.166350	0.231495	0.570366
ENSGALG00010007287	-	1	-	389282	409349	0.078457	0.055268	0.136172
ENSGALG00010007369	-	1	-	429352	445284	16.589766	3.662491	9.023797
ENSGALG00010006267	-	1	-	974689	976229	0.000000	0.000000	0.000000
ENSGALG00010006271	-	1	+	975636	990270	0.000000	0.000000	0.000000
ENSGALG00010006288	ARF5	1	-	994952	1005857	3.311008	1.126608	2.775784
ENSGALG00010006300	GCC1	1	+	1006145	1011082	27.923203	5.567804	13.718187
ENSGALG00010006327	DENND6B	1	-	1012031	1031248	39.284729	11.303288	27.849510
ENSGALG00010007622	-	1	-	1031349	1032595	0.000000	0.000000	0.000000
ENSGALG00010006347	PPP6R2	1	+	1038409	1106230	115.642235	30.377085	74.844315
ENSGALG00010007836	gga-mir-1651	1	+	1082968	1083051	0.000000	0.000000	0.000000
ENSGALG00010007627	-	1	+	1109037	1111632	1.923740	0.381820	0.940744
ENSGALG00010007625	-	1	-	1109037	1112839	12.925006	2.565328	6.320560
ENSGALG00010007628	-	1	-	1114697	1118581	3.685246	0.731440	1.802152
ENSGALG00010007630	-	1	+	1115318	1118412	2.063599	0.409579	1.009137
ENSGALG00010006372	SBF1	1	-	1119149	1184682	111.473137	24.397953	60.112690
ENSGALG00010006410	ADM2	1	+	1180836	1183491	0.000000	0.000000	0.000000
ENSGALG00010007888	MIOX	1	+	1183559	1192714	0.759433	0.202956	0.500052
ENSGALG00010006421	LMF2	1	-	1188298	1195071	134.140366	27.075632	66.710068
ENSGALG00010006457	NCAPH2	1	+	1194787	1204682	7.773726	1.825948	4.498845
ENSGALG00010006463	SCO2	1	-	1198695	1205558	14.220671	3.099712	7.637198
ENSGALG00010007597	SMKR1	1	+	1319747	1319947	3.333333	0.661593	1.630060
ENSGALG00010007631	-	1	-	1321714	1328961	2.328748	0.462205	1.138800
ENSGALG00010005486	IRF5	1	+	1207489	1217633	3.683726	0.875174	2.156291
ENSGALG00010005492	TNPO3	1	-	1217871	1235442	136.607727	27.113611	66.803635
ENSGALG00010005496	-	1	+	1217956	1218986	0.000000	0.000000	0.000000
ENSGALG00010005498	SMO	1	+	1241559	1250136	310.318573	61.591366	151.751358
ENSGALG00010005511	AHCYL2	1	+	1251070	1295883	10.896921	15.518624	38.235428
ENSGALG00010005524	STRIP2	1	+	1296520	1312008	254.466461	55.829601	137.555298
ENSGALG00010006838	ASB13	1	+	1654424	1666165	6.857143	2.375761	5.853498
ENSGALG00010006927	UCN3	1	-	1751070	1756067	0.189100	0.048768	0.120156
ENSGALG00010007636	-	1	+	1760470	1762722	0.301032	0.059748	0.147210
ENSGALG00010006948	-	1	-	1765363	1860279	0.253285	0.053067	0.130748
ENSGALG00010007833	gga-mir-205b	1	-	1811738	1811835	0.000000	0.000000	0.000000
ENSGALG00010007000	LRGUK	1	-	1901224	1950378	0.145420	0.028863	0.071113
ENSGALG00010006992	SLC35B4	1	+	1880144	1894788	18.645359	4.822951	11.882988
ENSGALG00010006853	NET1	1	-	1675660	1727713	163.028870	43.287857	106.654411
ENSGALG00010006901	TUBAL3	1	+	1727414	1743448	41.351990	20.506161	50.523926
ENSGALG00010007604	-	1	-	1746263	1746919	13.546423	2.688665	6.624444
ENSGALG00010005546	NRF1	1	+	1330243	1378306	20.341316	9.496685	23.398325
ENSGALG00010007840	gga-mir-182	1	-	1380872	1380953	0.000000	0.000000	0.000000
ENSGALG00010007828	gga-mir-96	1	-	1381942	1382027	0.000000	0.000000	0.000000
ENSGALG00010007838	gga-mir-183	1	-	1382053	1382150	0.000000	0.000000	0.000000
ENSGALG00010006496	UBE2H	1	-	1391671	1435875	118.786819	41.712494	102.772972
ENSGALG00010006528	ZC3HC1	1	-	1436603	1446071	24.508703	6.360752	15.671883
ENSGALG00010006532	KLHDC10	1	+	1446328	1461719	36.100471	7.165145	17.653780
ENSGALG00010006536	-	1	-	1462130	1468425	0.000000	0.000000	0.000000
ENSGALG00010006548	TMEM209	1	-	1471509	1483335	18.732122	4.314820	10.631032
ENSGALG00010006552	CPA2	1	+	1487539	1498010	0.000000	0.000000	0.000000
