Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007606	-	1	-	10	13876	0.000000	0.000000	0.000000
ENSGALG00010007611	-	1	+	13537	17106	0.000000	0.000000	0.000000
ENSGALG00010007612	-	1	-	16762	19598	0.000000	0.000000	0.000000
ENSGALG00010007764	-	1	-	925866	930811	0.000000	0.000000	0.000000
ENSGALG00010007760	-	1	+	925866	931087	0.000000	0.000000	0.000000
ENSGALG00010007613	-	1	-	50911	55356	50.576412	21.118895	51.301121
ENSGALG00010007615	-	1	+	51038	52955	3.194795	0.663859	1.612618
ENSGALG00010005414	-	1	-	56535	61129	3.021226	0.627792	1.525007
ENSGALG00010005419	-	1	-	67865	69817	1.114931	0.231676	0.562777
ENSGALG00010007874	-	1	-	70300	79479	0.128422	0.092569	0.224866
ENSGALG00010005420	DHRS4	1	+	79726	86101	37.123672	7.714073	18.738697
ENSGALG00010007825	U2	1	-	87932	88122	0.244519	0.050810	0.123424
ENSGALG00010007820	U2	1	-	92770	92960	0.244940	0.050897	0.123637
ENSGALG00010007824	U2	1	-	97620	97810	0.244939	0.050897	0.123636
ENSGALG00010007823	U2	1	-	102476	102666	0.174783	0.036319	0.088224
ENSGALG00010007822	U2	1	-	107338	107528	0.229757	0.047742	0.115973
ENSGALG00010007813	U2	1	-	112199	112389	0.364311	0.075702	0.183891
ENSGALG00010007827	U2	1	-	117042	117232	0.174781	0.036318	0.088223
ENSGALG00010007814	U2	1	-	121885	122075	0.189966	0.039474	0.095888
ENSGALG00010007816	U2	1	-	126722	126912	0.174780	0.036318	0.088223
ENSGALG00010007123	-	1	-	130434	335145	97.068047	20.170149	48.996468
ENSGALG00010007126	-	1	-	137726	140009	3.320375	0.689954	1.676006
ENSGALG00010007137	-	1	+	142613	146749	177.242096	36.829826	89.465454
ENSGALG00010007160	-	1	-	163071	167700	116.949226	35.594772	86.465309
ENSGALG00010007182	-	1	+	218643	251034	99.378922	20.650333	50.162914
ENSGALG00010007165	-	1	+	219451	220975	4.440637	0.922737	2.241474
ENSGALG00010007320	-	1	+	248230	292245	135.801727	39.709229	96.459969
ENSGALG00010007230	-	1	+	283928	323551	3.492324	2.476767	6.016456
ENSGALG00010007339	-	1	+	295945	438633	14.703969	14.924912	36.254963
ENSGALG00010007115	-	1	-	302853	433386	10.988194	92.770119	225.353241
ENSGALG00010007387	-	1	-	325396	427848	0.527962	0.142806	0.346897
ENSGALG00010007398	-	1	-	347657	364453	0.961289	0.199750	0.485224
ENSGALG00010007400	-	1	+	364863	372064	1.079747	0.224365	0.545018
ENSGALG00010007287	-	1	-	389282	409349	132.626709	70.809875	172.008347
ENSGALG00010007369	-	1	-	429352	445284	50.219273	10.497280	25.499544
ENSGALG00010007405	-	1	-	446199	451266	3.765125	0.782370	1.900500
ENSGALG00010007895	-	1	+	460818	493919	24.268625	5.042872	12.249931
ENSGALG00010007408	HCLS1	1	+	495465	507494	1.784278	0.426071	1.034995
ENSGALG00010007415	-	1	-	508667	510645	0.000000	0.000000	0.000000
ENSGALG00010007616	-	1	-	514291	516013	5.554818	1.154257	2.803873
ENSGALG00010007418	-	1	-	518639	524104	20.098551	4.176357	10.145027
ENSGALG00010007419	RABL2A	1	+	524168	528088	11.851025	2.462571	5.981972
ENSGALG00010007422	ACR	1	-	529038	531495	0.722446	0.150120	0.364665
ENSGALG00010007425	-	1	-	532310	537908	28.397060	5.900736	14.333817
ENSGALG00010007427	-	1	-	539693	541500	0.000000	0.000000	0.000000
ENSGALG00010007617	-	1	-	542460	550463	0.000000	0.000000	0.000000
ENSGALG00010007618	-	1	+	542866	550108	0.000000	0.000000	0.000000
ENSGALG00010007620	-	1	-	556359	558414	0.189782	0.039436	0.095795
ENSGALG00010007756	-	1	+	557235	571867	0.368307	0.459192	1.115450
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.045932	0.009544	0.023185
ENSGALG00010007457	-	1	+	572048	841165	22.484251	6.240272	15.158604
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	12.081006	2.510359	6.098058
ENSGALG00010006552	CPA2	1	+	1487539	1498010	0.000000	0.000000	0.000000
ENSGALG00010006563	-	1	+	1488938	1490204	0.000000	0.000000	0.000000
ENSGALG00010006566	CPA5	1	+	1497904	1502453	0.000000	0.000000	0.000000
ENSGALG00010006548	TMEM209	1	-	1471509	1483335	12.825124	3.114653	7.565983
ENSGALG00010006574	CPA1	1	+	1503030	1507277	0.000000	0.000000	0.000000
ENSGALG00010006581	CEP41	1	-	1507199	1516893	6.680649	1.420265	3.450048
ENSGALG00010006603	MEST	1	+	1517049	1522232	0.878603	0.273407	0.664149
ENSGALG00010006616	COPG2	1	-	1520366	1541146	52.040867	12.569962	30.534418
ENSGALG00010007604	-	1	-	1746263	1746919	6.625571	1.376753	3.344351
ENSGALG00010006927	UCN3	1	-	1751070	1756067	0.731627	0.197538	0.479851
ENSGALG00010007636	-	1	+	1760470	1762722	0.140482	0.029191	0.070910
ENSGALG00010007000	LRGUK	1	-	1901224	1950378	0.000000	0.000000	0.000000
ENSGALG00010006948	-	1	-	1765363	1860279	0.033577	0.007365	0.017891
ENSGALG00010007833	gga-mir-205b	1	-	1811738	1811835	0.000000	0.000000	0.000000
ENSGALG00010006992	SLC35B4	1	+	1880144	1894788	11.898248	3.198110	7.768712
ENSGALG00010007002	EXOC4	1	-	1959626	2369574	31.775934	6.602846	16.039352
ENSGALG00010007003	-	1	+	2020997	2022146	0.000000	0.000000	0.000000
ENSGALG00010007004	-	1	+	2169709	2178494	0.421934	0.117299	0.284938
ENSGALG00010007006	-	1	-	2170664	2171443	0.000000	0.000000	0.000000
ENSGALG00010007025	-	1	-	2175806	2176239	0.000000	0.000000	0.000000
ENSGALG00010007005	-	1	+	2183111	2184959	0.220679	0.045856	0.111391
ENSGALG00010007892	-	1	+	2186837	2191077	0.223994	0.046545	0.113064
ENSGALG00010007014	-	1	+	2195603	2433928	0.164824	0.250093	0.607515
ENSGALG00010007036	-	1	-	2196397	2197176	0.000000	0.000000	0.000000
ENSGALG00010007078	-	1	-	2209498	2210277	0.000000	0.000000	0.000000
ENSGALG00010007844	gga-mir-6659	1	-	2247775	2247884	0.000000	0.000000	0.000000
ENSGALG00010006625	-	1	+	1553290	1554517	0.000000	0.000000	0.000000
ENSGALG00010007632	-	1	+	1555556	1557316	5.259483	1.092888	2.654798
ENSGALG00010006633	FBXO18	1	-	1557860	1582406	24.958313	5.309164	12.896796
ENSGALG00010006670	ANKRD16	1	+	1582631	1597555	6.801303	1.740032	4.226811
ENSGALG00010007891	GDI1	1	+	1600071	1614883	294.718170	61.240643	148.763168
ENSGALG00010006760	TASOR2	1	-	1602495	1648631	17.081463	6.876081	16.703085
ENSGALG00010007634	-	1	+	1651491	1654378	0.000000	0.000000	0.000000
ENSGALG00010006838	ASB13	1	+	1654424	1666165	6.585284	2.388662	5.802437
ENSGALG00010006845	CALML3	1	-	1670884	1673613	0.603702	0.125446	0.304727
ENSGALG00010006853	NET1	1	-	1675660	1727713	139.870041	39.220394	95.272507
ENSGALG00010006901	TUBAL3	1	+	1727414	1743448	18.079159	9.150196	22.227266
ENSGALG00010007596	-	1	-	2779998	2786241	0.024023	0.004992	0.012126
ENSGALG00010006267	-	1	-	974689	976229	0.000000	0.000000	0.000000
ENSGALG00010006271	-	1	+	975636	990270	0.000000	0.000000	0.000000
