Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010005414	-	1	-	56535	61129	1.399568	0.291372	0.635064
ENSGALG00010007613	-	1	-	50911	55356	20.502796	7.542185	16.438650
ENSGALG00010007615	-	1	+	51038	52955	0.980055	0.204035	0.444707
ENSGALG00010007820	U2	1	-	92770	92960	0.157068	0.032700	0.071271
ENSGALG00010005420	DHRS4	1	+	79726	86101	27.476826	5.720329	12.467804
ENSGALG00010007825	U2	1	-	87932	88122	0.157068	0.032700	0.071271
ENSGALG00010005419	-	1	-	67865	69817	0.978389	0.203688	0.443951
ENSGALG00010007874	-	1	-	70300	79479	0.257181	0.468037	1.020116
ENSGALG00010006552	CPA2	1	+	1487539	1498010	0.000000	0.000000	0.000000
ENSGALG00010006563	-	1	+	1488938	1490204	0.000000	0.000000	0.000000
ENSGALG00010006566	CPA5	1	+	1497904	1502453	0.000000	0.000000	0.000000
ENSGALG00010006548	TMEM209	1	-	1471509	1483335	11.334425	2.744155	5.981052
ENSGALG00010006574	CPA1	1	+	1503030	1507277	0.000000	0.000000	0.000000
ENSGALG00010006581	CEP41	1	-	1507199	1516893	3.363433	0.711849	1.551518
ENSGALG00010006625	-	1	+	1553290	1554517	4.639583	0.965903	2.105243
ENSGALG00010007632	-	1	+	1555556	1557316	5.731034	1.193129	2.600497
ENSGALG00010006633	FBXO18	1	-	1557860	1582406	18.981447	4.045280	8.816931
ENSGALG00010006670	ANKRD16	1	+	1582631	1597555	13.394136	3.443320	7.504924
ENSGALG00010006603	MEST	1	+	1517049	1522232	2.303728	0.672908	1.466643
ENSGALG00010006616	COPG2	1	-	1520366	1541146	30.877155	7.731928	16.852205
ENSGALG00010007634	-	1	+	1651491	1654378	0.155684	0.051034	0.111232
ENSGALG00010006845	CALML3	1	-	1670884	1673613	0.118064	0.024579	0.053572
ENSGALG00010006838	ASB13	1	+	1654424	1666165	11.713362	4.246262	9.254985
ENSGALG00010007891	GDI1	1	+	1600071	1614883	329.011353	68.496025	149.291229
ENSGALG00010006760	TASOR2	1	-	1602495	1648631	9.549089	3.785341	8.250381
ENSGALG00010007636	-	1	+	1760470	1762722	0.166858	0.034738	0.075713
ENSGALG00010006948	-	1	-	1765363	1860279	0.000000	0.000000	0.000000
ENSGALG00010007833	gga-mir-205b	1	-	1811738	1811835	0.000000	0.000000	0.000000
ENSGALG00010006853	NET1	1	-	1675660	1727713	88.498177	23.600916	51.439621
ENSGALG00010006901	TUBAL3	1	+	1727414	1743448	12.614050	6.478315	14.119879
ENSGALG00010007604	-	1	-	1746263	1746919	0.328767	0.068445	0.149180
ENSGALG00010006927	UCN3	1	-	1751070	1756067	0.000000	0.000000	0.000000
ENSGALG00010007000	LRGUK	1	-	1901224	1950378	0.141328	0.029423	0.064129
ENSGALG00010006992	SLC35B4	1	+	1880144	1894788	20.714258	5.583138	12.168789
ENSGALG00010007002	EXOC4	1	-	1959626	2369574	37.071167	7.717751	16.821304
ENSGALG00010007003	-	1	+	2020997	2022146	0.000000	0.000000	0.000000
ENSGALG00010007004	-	1	+	2169709	2178494	0.764446	0.332106	0.723845
ENSGALG00010007006	-	1	-	2170664	2171443	0.000000	0.000000	0.000000
ENSGALG00010007025	-	1	-	2175806	2176239	0.000000	0.000000	0.000000
ENSGALG00010007005	-	1	+	2183111	2184959	0.038580	0.008032	0.017506
ENSGALG00010007892	-	1	+	2186837	2191077	0.266031	0.055384	0.120713
ENSGALG00010007014	-	1	+	2195603	2433928	0.071796	0.106829	0.232840
ENSGALG00010007036	-	1	-	2196397	2197176	0.000000	0.000000	0.000000
ENSGALG00010007078	-	1	-	2209498	2210277	0.000000	0.000000	0.000000
ENSGALG00010007844	gga-mir-6659	1	-	2247775	2247884	0.000000	0.000000	0.000000
ENSGALG00010007824	U2	1	-	97620	97810	0.078534	0.016350	0.035635
ENSGALG00010007823	U2	1	-	102476	102666	0.157066	0.032699	0.071270
ENSGALG00010007822	U2	1	-	107338	107528	0.078534	0.016350	0.035635
ENSGALG00010007813	U2	1	-	112199	112389	0.392670	0.081749	0.178177
ENSGALG00010007827	U2	1	-	117042	117232	0.157068	0.032700	0.071271
ENSGALG00010007814	U2	1	-	121885	122075	0.078533	0.016350	0.035635
ENSGALG00010007816	U2	1	-	126722	126912	0.314137	0.065399	0.142542
ENSGALG00010007123	-	1	-	130434	335145	26.827614	5.585172	12.173220
