Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010005414	-	1	-	56535	61129	2.010220	0.394642	0.871537
ENSGALG00010007613	-	1	-	50911	55356	52.525906	20.943611	46.252327
ENSGALG00010007615	-	1	+	51038	52955	0.634201	0.124505	0.274960
ENSGALG00010007415	-	1	-	508667	510645	0.000000	0.000000	0.000000
ENSGALG00010007616	-	1	-	514291	516013	3.236348	0.635353	1.403128
ENSGALG00010007408	HCLS1	1	+	495465	507494	1.463811	0.300127	0.662807
ENSGALG00010007895	-	1	+	460818	493919	15.876222	3.116788	6.883182
ENSGALG00010007422	ACR	1	-	529038	531495	0.362027	0.071072	0.156958
ENSGALG00010007418	-	1	-	518639	524104	15.800438	3.101910	6.850326
ENSGALG00010007419	RABL2A	1	+	524168	528088	7.508648	1.474083	3.255396
ENSGALG00010007425	-	1	-	532310	537908	25.716593	5.048630	11.149503
ENSGALG00010007592	-	1	+	915875	917023	0.252560	0.049582	0.109498
ENSGALG00010007620	-	1	-	556359	558414	0.000000	0.000000	0.000000
ENSGALG00010007756	-	1	+	557235	571867	0.205158	0.241657	0.533682
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.000000	0.000000	0.000000
ENSGALG00010007457	-	1	+	572048	841165	19.714262	5.185099	11.450885
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	13.778273	2.704923	5.973610
ENSGALG00010005419	-	1	-	67865	69817	2.246562	0.441041	0.974003
ENSGALG00010007874	-	1	-	70300	79479	0.140250	0.220564	0.487098
ENSGALG00010005420	DHRS4	1	+	79726	86101	68.913208	13.528903	29.877522
ENSGALG00010007825	U2	1	-	87932	88122	0.000000	0.000000	0.000000
ENSGALG00010007820	U2	1	-	92770	92960	0.000000	0.000000	0.000000
ENSGALG00010007824	U2	1	-	97620	97810	0.000000	0.000000	0.000000
ENSGALG00010007823	U2	1	-	102476	102666	0.000000	0.000000	0.000000
ENSGALG00010007822	U2	1	-	107338	107528	0.000000	0.000000	0.000000
ENSGALG00010007813	U2	1	-	112199	112389	0.000000	0.000000	0.000000
ENSGALG00010007827	U2	1	-	117042	117232	0.000000	0.000000	0.000000
ENSGALG00010007814	U2	1	-	121885	122075	0.000000	0.000000	0.000000
ENSGALG00010007816	U2	1	-	126722	126912	0.000000	0.000000	0.000000
ENSGALG00010007123	-	1	-	130434	335145	89.891083	17.647238	38.972538
ENSGALG00010007126	-	1	-	137726	140009	0.164237	0.032243	0.071205
ENSGALG00010007137	-	1	+	142613	146749	29.626640	5.816243	12.844716
ENSGALG00010007160	-	1	-	163071	167700	118.565651	34.061405	75.221939
ENSGALG00010007182	-	1	+	218643	251034	27.638258	5.425887	11.982647
ENSGALG00010007165	-	1	+	219451	220975	17.192347	3.375167	7.453792
ENSGALG00010007320	-	1	+	248230	292245	249.182693	73.390289	162.076691
ENSGALG00010007230	-	1	+	283928	323551	0.452228	0.314594	0.694756
ENSGALG00010007339	-	1	+	295945	438633	19.115759	15.856491	35.017818
ENSGALG00010007115	-	1	-	302853	433386	3.708322	27.997219	61.829659
ENSGALG00010007387	-	1	-	325396	427848	0.323349	0.083483	0.184366
ENSGALG00010007398	-	1	-	347657	364453	0.480946	0.094418	0.208516
ENSGALG00010007400	-	1	+	364863	372064	0.000000	0.000000	0.000000
ENSGALG00010007287	-	1	-	389282	409349	0.079730	0.052036	0.114918
ENSGALG00010007369	-	1	-	429352	445284	21.400743	4.693952	10.366224
ENSGALG00010006532	KLHDC10	1	+	1446328	1461719	37.272503	7.317263	16.159603
ENSGALG00010006536	-	1	-	1462130	1468425	0.000000	0.000000	0.000000
ENSGALG00010006548	TMEM209	1	-	1471509	1483335	15.807309	3.657377	8.077031
ENSGALG00010006625	-	1	+	1553290	1554517	0.000000	0.000000	0.000000
ENSGALG00010007632	-	1	+	1555556	1557316	5.737069	1.126290	2.487323
ENSGALG00010006633	FBXO18	1	-	1557860	1582406	14.987632	3.012020	6.651810
ENSGALG00010006670	ANKRD16	1	+	1582631	1597555	4.016938	0.954450	2.107829
ENSGALG00010006574	CPA1	1	+	1503030	1507277	0.000000	0.000000	0.000000
ENSGALG00010006581	CEP41	1	-	1507199	1516893	3.881204	0.774600	1.710643
ENSGALG00010006603	MEST	1	+	1517049	1522232	1.296478	0.401839	0.887431
ENSGALG00010006616	COPG2	1	-	1520366	1541146	40.040466	9.687156	21.393324
ENSGALG00010006927	UCN3	1	-	1751070	1756067	0.239472	0.061086	0.134904
ENSGALG00010007636	-	1	+	1760470	1762722	0.225344	0.044239	0.097699
ENSGALG00010006948	-	1	-	1765363	1860279	0.178589	0.037010	0.081733
