Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007606	-	1	-	10	13876	0.000000	0.000000	0.000000
ENSGALG00010007611	-	1	+	13537	17106	0.249281	0.037455	0.081670
ENSGALG00010007612	-	1	-	16762	19598	0.000000	0.000000	0.000000
ENSGALG00010007613	-	1	-	50911	55356	61.377918	21.552355	46.994541
ENSGALG00010007615	-	1	+	51038	52955	0.760105	0.114207	0.249027
ENSGALG00010007408	HCLS1	1	+	495465	507494	0.656043	0.102947	0.224474
ENSGALG00010007895	-	1	+	460818	493919	17.334585	2.604558	5.679194
ENSGALG00010007616	-	1	-	514291	516013	4.430887	0.665750	1.451657
ENSGALG00010007418	-	1	-	518639	524104	18.056198	2.712982	5.915610
ENSGALG00010007419	RABL2A	1	+	524168	528088	12.279874	1.845077	4.023159
ENSGALG00010007422	ACR	1	-	529038	531495	0.477072	0.071681	0.156299
ENSGALG00010007425	-	1	-	532310	537908	31.208517	4.689145	10.224601
ENSGALG00010007427	-	1	-	539693	541500	0.000000	0.000000	0.000000
ENSGALG00010007617	-	1	-	542460	550463	0.000000	0.000000	0.000000
ENSGALG00010007618	-	1	+	542866	550108	0.000000	0.000000	0.000000
ENSGALG00010007620	-	1	-	556359	558414	0.209775	0.031519	0.068727
ENSGALG00010007756	-	1	+	557235	571867	0.259573	0.234009	0.510252
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.031410	0.004719	0.010291
ENSGALG00010007457	-	1	+	572048	841165	12.853797	2.578641	5.622683
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	9.618821	1.445248	3.151339
ENSGALG00010006267	-	1	-	974689	976229	0.000000	0.000000	0.000000
ENSGALG00010006271	-	1	+	975636	990270	0.000000	0.000000	0.000000
ENSGALG00010006288	ARF5	1	-	994952	1005857	2.366711	0.610043	1.330188
ENSGALG00010006300	GCC1	1	+	1006145	1011082	16.659586	2.533915	5.525157
ENSGALG00010005414	-	1	-	56535	61129	2.868907	0.431059	0.939917
ENSGALG00010005419	-	1	-	67865	69817	1.113949	0.167373	0.364954
ENSGALG00010007874	-	1	-	70300	79479	0.180297	0.093974	0.204908
ENSGALG00010005420	DHRS4	1	+	79726	86101	71.211143	10.699624	23.330345
ENSGALG00010007825	U2	1	-	87932	88122	0.077370	0.011625	0.025348
ENSGALG00010007820	U2	1	-	92770	92960	0.142293	0.021380	0.046618
ENSGALG00010007824	U2	1	-	97620	97810	0.077370	0.011625	0.025348
ENSGALG00010007823	U2	1	-	102476	102666	0.142293	0.021380	0.046618
ENSGALG00010007822	U2	1	-	107338	107528	0.207214	0.031134	0.067888
ENSGALG00010007813	U2	1	-	112199	112389	0.207214	0.031134	0.067888
