Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007606	-	1	-	10	13876	0.000000	0.000000	0.000000
ENSGALG00010007611	-	1	+	13537	17106	0.079931	0.012396	0.028578
ENSGALG00010007612	-	1	-	16762	19598	0.000000	0.000000	0.000000
ENSGALG00010007427	-	1	-	539693	541500	0.000000	0.000000	0.000000
ENSGALG00010007425	-	1	-	532310	537908	38.821220	6.020642	13.879942
ENSGALG00010007895	-	1	+	460818	493919	23.486694	3.642466	8.397313
ENSGALG00010007408	HCLS1	1	+	495465	507494	2.267928	0.394750	0.910054
ENSGALG00010007415	-	1	-	508667	510645	0.000000	0.000000	0.000000
ENSGALG00010007616	-	1	-	514291	516013	4.430887	0.687170	1.584197
ENSGALG00010007418	-	1	-	518639	524104	16.222780	2.515932	5.800210
ENSGALG00010007419	RABL2A	1	+	524168	528088	13.561848	2.110615	4.865796
ENSGALG00010007422	ACR	1	-	529038	531495	0.000000	0.000000	0.000000
ENSGALG00010007620	-	1	-	556359	558414	0.285212	0.044232	0.101973
ENSGALG00010007756	-	1	+	557235	571867	0.234561	0.212487	0.489867
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.000000	0.000000	0.000000
ENSGALG00010007457	-	1	+	572048	841165	19.978369	4.148075	9.562941
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	12.130498	1.881275	4.337077
ENSGALG00010006288	ARF5	1	-	994952	1005857	1.547745	0.408290	0.941269
ENSGALG00010006300	GCC1	1	+	1006145	1011082	21.515251	3.339450	7.698743
ENSGALG00010007613	-	1	-	50911	55356	63.600079	20.718729	47.764797
ENSGALG00010007615	-	1	+	51038	52955	1.833281	0.284317	0.655462
ENSGALG00010005414	-	1	-	56535	61129	3.157626	0.489705	1.128962
ENSGALG00010005419	-	1	-	67865	69817	3.111002	0.482474	1.112292
ENSGALG00010007874	-	1	-	70300	79479	0.406218	0.577927	1.332348
ENSGALG00010005420	DHRS4	1	+	79726	86101	72.815430	11.292681	26.034060
ENSGALG00010007825	U2	1	-	87932	88122	0.274378	0.042552	0.098100
ENSGALG00010007820	U2	1	-	92770	92960	0.259779	0.040288	0.092880
ENSGALG00010007824	U2	1	-	97620	97810	0.209515	0.032493	0.074909
ENSGALG00010007823	U2	1	-	102476	102666	0.363967	0.056446	0.130131
ENSGALG00010007822	U2	1	-	107338	107528	0.287527	0.044592	0.102801
ENSGALG00010007813	U2	1	-	112199	112389	0.209517	0.032493	0.074910
ENSGALG00010007827	U2	1	-	117042	117232	0.383862	0.059532	0.137244
ENSGALG00010007814	U2	1	-	121885	122075	0.159256	0.024698	0.056940
ENSGALG00010007816	U2	1	-	126722	126912	0.391716	0.060750	0.140052
ENSGALG00010007123	-	1	-	130434	335145	93.164879	14.448603	33.309700
ENSGALG00010007126	-	1	-	137726	140009	0.078797	0.012220	0.028173
ENSGALG00010007137	-	1	+	142613	146749	53.691311	8.326791	19.196520
ENSGALG00010007160	-	1	-	163071	167700	142.910995	32.450390	74.810883
ENSGALG00010007182	-	1	+	218643	251034	41.418213	6.423400	14.808457
ENSGALG00010007165	-	1	+	219451	220975	26.498564	4.109566	9.474162
ENSGALG00010007320	-	1	+	248230	292245	275.099487	64.519203	148.742065
ENSGALG00010007230	-	1	+	283928	323551	0.611177	0.331745	0.764802
ENSGALG00010007339	-	1	+	295945	438633	15.582321	11.116662	25.628267
ENSGALG00010007115	-	1	-	302853	433386	4.463556	26.619284	61.367889
