Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007606	-	1	-	10	13876	0.000000	0.000000	0.000000
ENSGALG00010007611	-	1	+	13537	17106	0.000000	0.000000	0.000000
ENSGALG00010007612	-	1	-	16762	19598	0.000000	0.000000	0.000000
ENSGALG00010007613	-	1	-	50911	55356	29.132591	10.953880	23.702955
ENSGALG00010007615	-	1	+	51038	52955	1.130799	0.234966	0.508439
ENSGALG00010007405	-	1	-	446199	451266	0.000000	0.000000	0.000000
ENSGALG00010007895	-	1	+	460818	493919	17.429716	3.621673	7.836888
ENSGALG00010007408	HCLS1	1	+	495465	507494	22.222277	4.944636	10.699631
ENSGALG00010007415	-	1	-	508667	510645	0.000000	0.000000	0.000000
ENSGALG00010007616	-	1	-	514291	516013	0.969283	0.201405	0.435817
ENSGALG00010007418	-	1	-	518639	524104	5.006537	1.040295	2.251079
ENSGALG00010007419	RABL2A	1	+	524168	528088	2.437893	0.506563	1.096145
ENSGALG00010007422	ACR	1	-	529038	531495	0.479485	0.099631	0.215590
ENSGALG00010007425	-	1	-	532310	537908	27.829294	5.782572	12.512830
ENSGALG00010007620	-	1	-	556359	558414	0.359991	0.074802	0.161862
ENSGALG00010007756	-	1	+	557235	571867	0.224491	0.272300	0.589226
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.007521	0.001563	0.003382
ENSGALG00010007457	-	1	+	572048	841165	15.924729	4.417988	9.560024
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	9.776694	2.031472	4.395875
ENSGALG00010006288	ARF5	1	-	994952	1005857	7.999337	2.812690	6.086341
ENSGALG00010005414	-	1	-	56535	61129	1.656840	0.344270	0.744962
ENSGALG00010005419	-	1	-	67865	69817	3.658808	0.760254	1.645103
ENSGALG00010007874	-	1	-	70300	79479	0.585333	0.621695	1.345278
ENSGALG00010005420	DHRS4	1	+	79726	86101	34.888268	7.249336	15.686742
ENSGALG00010007825	U2	1	-	87932	88122	0.000000	0.000000	0.000000
ENSGALG00010007820	U2	1	-	92770	92960	0.040342	0.008383	0.018139
ENSGALG00010007824	U2	1	-	97620	97810	0.080656	0.016759	0.036265
ENSGALG00010007823	U2	1	-	102476	102666	0.040342	0.008383	0.018139
ENSGALG00010007822	U2	1	-	107338	107528	0.000000	0.000000	0.000000
ENSGALG00010007813	U2	1	-	112199	112389	0.040342	0.008383	0.018139
ENSGALG00010007827	U2	1	-	117042	117232	0.000000	0.000000	0.000000
ENSGALG00010007814	U2	1	-	121885	122075	0.120969	0.025136	0.054391
ENSGALG00010007816	U2	1	-	126722	126912	0.080655	0.016759	0.036265
ENSGALG00010007123	-	1	-	130434	335145	30.704239	6.379949	13.805485
ENSGALG00010007126	-	1	-	137726	140009	19.476376	4.046942	8.757124
ENSGALG00010007137	-	1	+	142613	146749	89.076324	18.508924	40.051212
ENSGALG00010007160	-	1	-	163071	167700	70.253151	21.351397	46.202000
ENSGALG00010007182	-	1	+	218643	251034	38.382168	7.975324	17.257698
ENSGALG00010007165	-	1	+	219451	220975	1.925285	0.400050	0.865662
ENSGALG00010007320	-	1	+	248230	292245	48.894890	16.452959	35.602333
ENSGALG00010007230	-	1	+	283928	323551	1.279079	1.004144	2.172853
ENSGALG00010007339	-	1	+	295945	438633	2.305811	1.638055	3.544565
ENSGALG00010007115	-	1	-	302853	433386	0.703495	5.812575	12.577751
ENSGALG00010007387	-	1	-	325396	427848	0.152874	0.042435	0.091825
ENSGALG00010007398	-	1	-	347657	364453	0.000000	0.000000	0.000000
ENSGALG00010007400	-	1	+	364863	372064	0.000000	0.000000	0.000000
ENSGALG00010007287	-	1	-	389282	409349	4.696717	1.139579	2.465919
ENSGALG00010007369	-	1	-	429352	445284	14.518229	3.270433	7.076846
ENSGALG00010006300	GCC1	1	+	1006145	1011082	20.904411	4.347222	9.406894
ENSGALG00010006327	DENND6B	1	-	1012031	1031248	18.425663	5.413447	11.714087
ENSGALG00010007622	-	1	-	1031349	1032595	0.955556	0.198552	0.429645
ENSGALG00010006528	ZC3HC1	1	-	1436603	1446071	18.756031	5.096981	11.029287
ENSGALG00010006536	-	1	-	1462130	1468425	0.110947	0.023053	0.049885
ENSGALG00010006532	KLHDC10	1	+	1446328	1461719	43.727760	9.086071	19.661224
ENSGALG00010006552	CPA2	1	+	1487539	1498010	0.701257	0.145712	0.315305
ENSGALG00010006563	-	1	+	1488938	1490204	0.000000	0.000000	0.000000
ENSGALG00010006566	CPA5	1	+	1497904	1502453	0.000000	0.000000	0.000000
ENSGALG00010006548	TMEM209	1	-	1471509	1483335	12.761462	3.062322	6.626517
ENSGALG00010006574	CPA1	1	+	1503030	1507277	0.000000	0.000000	0.000000
ENSGALG00010006581	CEP41	1	-	1507199	1516893	2.756804	0.582339	1.260115
ENSGALG00010006603	MEST	1	+	1517049	1522232	1.556555	0.445890	0.964856
ENSGALG00010006616	COPG2	1	-	1520366	1541146	29.403404	7.982876	17.274038
ENSGALG00010006625	-	1	+	1553290	1554517	0.000000	0.000000	0.000000
ENSGALG00010007632	-	1	+	1555556	1557316	4.808620	0.999170	2.162090
ENSGALG00010006633	FBXO18	1	-	1557860	1582406	11.377119	2.420003	5.236611
ENSGALG00010006670	ANKRD16	1	+	1582631	1597555	7.491857	1.921006	4.156840
ENSGALG00010007636	-	1	+	1760470	1762722	0.186927	0.038841	0.084048
ENSGALG00010006948	-	1	-	1765363	1860279	0.000000	0.000000	0.000000
ENSGALG00010007833	gga-mir-205b	1	-	1811738	1811835	0.000000	0.000000	0.000000
ENSGALG00010006992	SLC35B4	1	+	1880144	1894788	17.639585	4.745851	10.269482
ENSGALG00010006347	PPP6R2	1	+	1038409	1106230	113.610161	31.326433	67.786835
ENSGALG00010007836	gga-mir-1651	1	+	1082968	1083051	1.000000	0.207787	0.449628
ENSGALG00010007627	-	1	+	1109037	1111632	0.447108	0.092903	0.201032
ENSGALG00010007625	-	1	-	1109037	1112839	6.156074	1.279154	2.767943
ENSGALG00010007628	-	1	-	1114697	1118581	0.664246	0.138022	0.298664
ENSGALG00010007630	-	1	+	1115318	1118412	0.641236	0.133241	0.288318
ENSGALG00010006372	SBF1	1	-	1119149	1184682	85.783409	19.642025	42.503113
ENSGALG00010006410	ADM2	1	+	1180836	1183491	0.905920	0.188239	0.407327
ENSGALG00010007888	MIOX	1	+	1183559	1192714	1.281328	0.458240	0.991579
ENSGALG00010006421	LMF2	1	-	1188298	1195071	111.945335	23.659883	51.197304
ENSGALG00010006457	NCAPH2	1	+	1194787	1204682	3.554910	0.871622	1.886090
ENSGALG00010006463	SCO2	1	-	1198695	1205558	10.654341	3.144542	6.804432
ENSGALG00010005486	IRF5	1	+	1207489	1217633	13.356406	3.321919	7.188255
ENSGALG00010005492	TNPO3	1	-	1217871	1235442	121.974419	25.344727	54.843113
ENSGALG00010005496	-	1	+	1217956	1218986	0.000000	0.000000	0.000000
ENSGALG00010005498	SMO	1	+	1241559	1250136	196.101318	40.747353	88.172638
ENSGALG00010005511	AHCYL2	1	+	1251070	1295883	11.629954	17.430628	37.717899
ENSGALG00010005524	STRIP2	1	+	1296520	1312008	13.054647	3.066388	6.635314
ENSGALG00010007597	SMKR1	1	+	1319747	1319947	1.582090	0.328738	0.711352
ENSGALG00010007631	-	1	-	1321714	1328961	0.749656	0.155769	0.337066
ENSGALG00010005546	NRF1	1	+	1330243	1378306	17.892574	8.884640	19.225353
