Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007606	-	1	-	10	13876	0.000000	0.000000	0.000000
ENSGALG00010007611	-	1	+	13537	17106	0.079068	0.016033	0.033847
ENSGALG00010007612	-	1	-	16762	19598	0.000000	0.000000	0.000000
ENSGALG00010007613	-	1	-	50911	55356	22.991154	8.606503	18.169289
ENSGALG00010007615	-	1	+	51038	52955	0.223008	0.045219	0.095463
ENSGALG00010007422	ACR	1	-	529038	531495	0.788415	0.159867	0.337496
ENSGALG00010007425	-	1	-	532310	537908	21.616739	4.383219	9.253466
ENSGALG00010005414	-	1	-	56535	61129	1.731525	0.351101	0.741213
ENSGALG00010005419	-	1	-	67865	69817	1.435167	0.291008	0.614351
ENSGALG00010007874	-	1	-	70300	79479	0.084319	0.206494	0.435932
ENSGALG00010005420	DHRS4	1	+	79726	86101	28.314770	5.741377	12.120687
ENSGALG00010007825	U2	1	-	87932	88122	0.000000	0.000000	0.000000
ENSGALG00010007820	U2	1	-	92770	92960	0.053403	0.010829	0.022860
ENSGALG00010007824	U2	1	-	97620	97810	0.053403	0.010829	0.022860
ENSGALG00010007823	U2	1	-	102476	102666	0.053403	0.010829	0.022860
ENSGALG00010007822	U2	1	-	107338	107528	0.160209	0.032486	0.068581
ENSGALG00010007813	U2	1	-	112199	112389	0.000000	0.000000	0.000000
ENSGALG00010007827	U2	1	-	117042	117232	0.053403	0.010829	0.022860
ENSGALG00010007814	U2	1	-	121885	122075	0.053402	0.010828	0.022860
ENSGALG00010007816	U2	1	-	126722	126912	0.106807	0.021657	0.045721
ENSGALG00010007123	-	1	-	130434	335145	45.425255	9.210865	19.445164
ENSGALG00010007126	-	1	-	137726	140009	0.709020	0.143768	0.303510
ENSGALG00010007137	-	1	+	142613	146749	35.837517	7.266762	15.340945
ENSGALG00010007160	-	1	-	163071	167700	55.361626	16.462137	34.753407
ENSGALG00010007182	-	1	+	218643	251034	23.135176	4.691113	9.903462
ENSGALG00010007165	-	1	+	219451	220975	14.251539	2.889780	6.100648
ENSGALG00010007320	-	1	+	248230	292245	80.973778	24.759518	52.270107
ENSGALG00010007230	-	1	+	283928	323551	0.586204	0.425976	0.899282
ENSGALG00010007339	-	1	+	295945	438633	6.990467	6.338980	13.382294
ENSGALG00010007115	-	1	-	302853	433386	1.789505	13.989176	29.532713
ENSGALG00010007387	-	1	-	325396	427848	0.101324	0.029842	0.062999
ENSGALG00010007398	-	1	-	347657	364453	0.000000	0.000000	0.000000
ENSGALG00010007400	-	1	+	364863	372064	0.000000	0.000000	0.000000
ENSGALG00010007287	-	1	-	389282	409349	3.409144	0.834530	1.761787
ENSGALG00010007369	-	1	-	429352	445284	6.760155	1.564675	3.303205
ENSGALG00010007405	-	1	-	446199	451266	0.000000	0.000000	0.000000
ENSGALG00010007895	-	1	+	460818	493919	13.427658	2.722722	5.747970
ENSGALG00010007408	HCLS1	1	+	495465	507494	10.654428	2.371933	5.007416
ENSGALG00010007415	-	1	-	508667	510645	0.000000	0.000000	0.000000
ENSGALG00010007616	-	1	-	514291	516013	4.366894	0.885474	1.869334
ENSGALG00010007418	-	1	-	518639	524104	8.664618	1.756922	3.709058
ENSGALG00010007419	RABL2A	1	+	524168	528088	5.955286	1.207551	2.549276
ENSGALG00010006552	CPA2	1	+	1487539	1498010	0.193361	0.039208	0.082772
ENSGALG00010006563	-	1	+	1488938	1490204	0.000000	0.000000	0.000000
ENSGALG00010006566	CPA5	1	+	1497904	1502453	0.000000	0.000000	0.000000
ENSGALG00010006548	TMEM209	1	-	1471509	1483335	11.291328	2.642299	5.578189
ENSGALG00010007604	-	1	-	1746263	1746919	0.654490	0.132711	0.280167
ENSGALG00010006927	UCN3	1	-	1751070	1756067	0.354253	0.104177	0.219930
ENSGALG00010006948	-	1	-	1765363	1860279	0.000000	0.000000	0.000000
ENSGALG00010007833	gga-mir-205b	1	-	1811738	1811835	0.000000	0.000000	0.000000
ENSGALG00010007000	LRGUK	1	-	1901224	1950378	0.133774	0.027125	0.057265
ENSGALG00010006992	SLC35B4	1	+	1880144	1894788	15.832039	4.151743	8.764793
ENSGALG00010007002	EXOC4	1	-	1959626	2369574	32.210178	6.531248	13.788193
ENSGALG00010007003	-	1	+	2020997	2022146	0.000000	0.000000	0.000000
ENSGALG00010007004	-	1	+	2169709	2178494	0.217642	0.082380	0.173914
ENSGALG00010007006	-	1	-	2170664	2171443	0.000000	0.000000	0.000000
ENSGALG00010007025	-	1	-	2175806	2176239	0.000000	0.000000	0.000000
ENSGALG00010007005	-	1	+	2183111	2184959	0.000000	0.000000	0.000000
ENSGALG00010007892	-	1	+	2186837	2191077	0.121254	0.024587	0.051905
ENSGALG00010007014	-	1	+	2195603	2433928	0.107209	0.143010	0.301910
ENSGALG00010007036	-	1	-	2196397	2197176	0.000000	0.000000	0.000000
ENSGALG00010007078	-	1	-	2209498	2210277	0.000000	0.000000	0.000000
ENSGALG00010007844	gga-mir-6659	1	-	2247775	2247884	0.000000	0.000000	0.000000
ENSGALG00010006574	CPA1	1	+	1503030	1507277	0.000000	0.000000	0.000000
ENSGALG00010006581	CEP41	1	-	1507199	1516893	3.572526	0.736426	1.554678
ENSGALG00010006603	MEST	1	+	1517049	1522232	1.591481	0.448228	0.946259
ENSGALG00010006616	COPG2	1	-	1520366	1541146	29.821508	6.875787	14.515554
ENSGALG00010006625	-	1	+	1553290	1554517	0.000000	0.000000	0.000000
ENSGALG00010007632	-	1	+	1555556	1557316	9.255173	1.876669	3.961857
ENSGALG00010006633	FBXO18	1	-	1557860	1582406	9.853298	2.045264	4.317780
ENSGALG00010006670	ANKRD16	1	+	1582631	1597555	13.024104	3.272050	6.907663
ENSGALG00010007891	GDI1	1	+	1600071	1614883	290.406708	58.885674	124.314247
ENSGALG00010006760	TASOR2	1	-	1602495	1648631	7.918932	3.169549	6.691272
ENSGALG00010007634	-	1	+	1651491	1654378	0.247147	0.078908	0.166584
ENSGALG00010006838	ASB13	1	+	1654424	1666165	7.196432	2.547227	5.377481
ENSGALG00010006845	CALML3	1	-	1670884	1673613	0.000000	0.000000	0.000000
ENSGALG00010006853	NET1	1	-	1675660	1727713	77.078491	20.036032	42.298302
ENSGALG00010006901	TUBAL3	1	+	1727414	1743448	7.926068	4.016239	8.478728
ENSGALG00010007637	-	1	-	2827605	2829528	0.000000	0.000000	0.000000
ENSGALG00010007596	-	1	-	2779998	2786241	0.094523	0.019166	0.040462
ENSGALG00010007646	-	1	-	3624558	3635896	0.000000	0.000000	0.000000
ENSGALG00010005317	CHCHD3	1	+	2511285	2721092	83.942345	59.988174	126.641739
ENSGALG00010005325	-	1	+	2548862	2549295	0.000000	0.000000	0.000000
ENSGALG00010005327	-	1	-	2563262	2565533	0.000000	0.000000	0.000000
ENSGALG00010005331	-	1	+	2565122	2565555	0.000000	0.000000	0.000000
ENSGALG00010005333	PLXNA4	1	+	2830528	3278055	4.102874	0.831938	1.756315
ENSGALG00010007638	-	1	+	3278843	3284954	3.959023	0.802770	1.694737
ENSGALG00010007620	-	1	-	556359	558414	0.288451	0.058489	0.123477
ENSGALG00010007756	-	1	+	557235	571867	0.382103	0.464874	0.981401
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.000000	0.000000	0.000000
ENSGALG00010007457	-	1	+	572048	841165	19.682259	5.335566	11.263975
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
