Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007606	-	1	-	10	13876	0.000000	0.000000	0.000000
ENSGALG00010007611	-	1	+	13537	17106	0.000000	0.000000	0.000000
ENSGALG00010007612	-	1	-	16762	19598	0.000000	0.000000	0.000000
ENSGALG00010007408	HCLS1	1	+	495465	507494	3.740040	0.815828	2.073100
ENSGALG00010007415	-	1	-	508667	510645	0.000000	0.000000	0.000000
ENSGALG00010007616	-	1	-	514291	516013	3.277304	0.658598	1.673563
ENSGALG00010007418	-	1	-	518639	524104	10.236108	2.057019	5.227094
ENSGALG00010007419	RABL2A	1	+	524168	528088	14.888234	3.031326	7.702904
ENSGALG00010007422	ACR	1	-	529038	531495	0.241352	0.048501	0.123247
ENSGALG00010007425	-	1	-	532310	537908	27.600220	5.546463	14.094120
ENSGALG00010007427	-	1	-	539693	541500	0.000000	0.000000	0.000000
ENSGALG00010007617	-	1	-	542460	550463	0.000000	0.000000	0.000000
ENSGALG00010007618	-	1	+	542866	550108	0.000000	0.000000	0.000000
ENSGALG00010007620	-	1	-	556359	558414	0.136292	0.027389	0.069598
ENSGALG00010007756	-	1	+	557235	571867	0.252947	0.304989	0.775007
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.000000	0.000000	0.000000
ENSGALG00010007457	-	1	+	572048	841165	25.574320	6.875370	17.471006
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	8.970389	1.802664	4.580751
ENSGALG00010006267	-	1	-	974689	976229	0.000000	0.000000	0.000000
ENSGALG00010006271	-	1	+	975636	990270	0.000000	0.000000	0.000000
ENSGALG00010006288	ARF5	1	-	994952	1005857	11.523874	4.038291	10.261703
ENSGALG00010006300	GCC1	1	+	1006145	1011082	20.033224	4.029112	10.238379
ENSGALG00010006327	DENND6B	1	-	1012031	1031248	44.258198	12.696414	32.262867
ENSGALG00010007622	-	1	-	1031349	1032595	0.541333	0.108785	0.276433
ENSGALG00010007613	-	1	-	50911	55356	53.401802	21.325731	54.190830
ENSGALG00010007615	-	1	+	51038	52955	1.572641	0.316034	0.803073
ENSGALG00010005414	-	1	-	56535	61129	9.773978	1.964151	4.991106
ENSGALG00010005419	-	1	-	67865	69817	4.383104	0.880816	2.238243
ENSGALG00010007874	-	1	-	70300	79479	1.157486	1.108685	2.817281
ENSGALG00010005420	DHRS4	1	+	79726	86101	58.396694	11.735235	29.820415
ENSGALG00010007825	U2	1	-	87932	88122	0.000000	0.000000	0.000000
ENSGALG00010007820	U2	1	-	92770	92960	0.000000	0.000000	0.000000
ENSGALG00010007824	U2	1	-	97620	97810	0.068063	0.013678	0.034757
ENSGALG00010007823	U2	1	-	102476	102666	0.000000	0.000000	0.000000
ENSGALG00010007822	U2	1	-	107338	107528	0.000000	0.000000	0.000000
ENSGALG00010007813	U2	1	-	112199	112389	0.272252	0.054711	0.139026
ENSGALG00010007827	U2	1	-	117042	117232	0.068062	0.013678	0.034756
ENSGALG00010007814	U2	1	-	121885	122075	0.136126	0.027355	0.069513
ENSGALG00010007816	U2	1	-	126722	126912	0.136125	0.027355	0.069513
ENSGALG00010007123	-	1	-	130434	335145	27.865681	5.599809	14.229678
ENSGALG00010007126	-	1	-	137726	140009	0.259615	0.052172	0.132573
ENSGALG00010007137	-	1	+	142613	146749	78.767349	15.828866	40.222740
ENSGALG00010007160	-	1	-	163071	167700	32.364483	9.624362	24.456470
ENSGALG00010007182	-	1	+	218643	251034	27.805864	5.587789	14.199133
ENSGALG00010007165	-	1	+	219451	220975	8.102386	1.628233	4.137504
ENSGALG00010007320	-	1	+	248230	292245	30.535492	8.959415	22.766775
ENSGALG00010007230	-	1	+	283928	323551	1.351652	0.929626	2.362274
ENSGALG00010007339	-	1	+	295945	438633	3.967906	3.591502	9.126369
ENSGALG00010007115	-	1	-	302853	433386	4.480587	36.569550	92.926903
ENSGALG00010007387	-	1	-	325396	427848	0.051999	0.013184	0.033501
ENSGALG00010007398	-	1	-	347657	364453	0.454611	0.091357	0.232148
ENSGALG00010007400	-	1	+	364863	372064	0.165928	0.033344	0.084732
ENSGALG00010007287	-	1	-	389282	409349	49.875755	23.780605	60.428913
ENSGALG00010007369	-	1	-	429352	445284	31.439352	6.369537	16.185635
ENSGALG00010007405	-	1	-	446199	451266	1.312179	0.263692	0.670067
ENSGALG00010007895	-	1	+	460818	493919	27.822918	5.591216	14.207842
ENSGALG00010006992	SLC35B4	1	+	1880144	1894788	26.841366	6.978535	17.733160
ENSGALG00010007000	LRGUK	1	-	1901224	1950378	0.000000	0.000000	0.000000
ENSGALG00010007002	EXOC4	1	-	1959626	2369574	66.332756	13.330045	33.872986
ENSGALG00010007003	-	1	+	2020997	2022146	0.000000	0.000000	0.000000
ENSGALG00010007004	-	1	+	2169709	2178494	0.186721	0.050201	0.127566
ENSGALG00010007006	-	1	-	2170664	2171443	0.000000	0.000000	0.000000
ENSGALG00010007025	-	1	-	2175806	2176239	0.000000	0.000000	0.000000
ENSGALG00010007005	-	1	+	2183111	2184959	0.000000	0.000000	0.000000
ENSGALG00010007892	-	1	+	2186837	2191077	0.300625	0.060413	0.153515
ENSGALG00010007014	-	1	+	2195603	2433928	0.151331	0.195045	0.495630
ENSGALG00010007036	-	1	-	2196397	2197176	0.000000	0.000000	0.000000
ENSGALG00010007078	-	1	-	2209498	2210277	0.000000	0.000000	0.000000
ENSGALG00010007844	gga-mir-6659	1	-	2247775	2247884	0.000000	0.000000	0.000000
ENSGALG00010007596	-	1	-	2779998	2786241	0.072937	0.014657	0.037245
ENSGALG00010007637	-	1	-	2827605	2829528	0.187085	0.037596	0.095535
ENSGALG00010005317	CHCHD3	1	+	2511285	2721092	85.202904	61.018806	155.054916
ENSGALG00010005325	-	1	+	2548862	2549295	0.000000	0.000000	0.000000
ENSGALG00010005327	-	1	-	2563262	2565533	0.183722	0.036920	0.093818
ENSGALG00010005331	-	1	+	2565122	2565555	0.000000	0.000000	0.000000
ENSGALG00010005333	PLXNA4	1	+	2830528	3278055	13.852599	2.783780	7.073864
ENSGALG00010007638	-	1	+	3278843	3284954	16.733568	3.362731	8.545037
ENSGALG00010006134	K123	1	+	4010284	4020407	0.060618	0.024547	0.062376
ENSGALG00010006175	IL2RA	1	-	4023671	4043101	0.249302	0.064966	0.165084
ENSGALG00010007768	-	1	+	3785068	3815897	1.084799	0.547302	1.390748
ENSGALG00010007653	-	1	-	3786495	3924972	3.197651	0.642591	1.632888
ENSGALG00010007647	-	1	-	3808459	3812034	0.000000	0.000000	0.000000
ENSGALG00010007648	-	1	+	3834476	3836494	0.000000	0.000000	0.000000
ENSGALG00010007769	-	1	+	3856598	3968684	0.003468	0.002695	0.006849
ENSGALG00010007649	-	1	+	3859701	3861189	0.000000	0.000000	0.000000
ENSGALG00010007656	-	1	-	3934742	3944075	0.000000	0.000000	0.000000
ENSGALG00010007659	-	1	-	3946584	3948670	1.204904	0.242134	0.615287
ENSGALG00010007664	-	1	+	3950601	3953563	0.209084	0.042017	0.106769
ENSGALG00010007644	-	1	-	3600004	3621292	0.000000	0.000000	0.000000
ENSGALG00010007646	-	1	-	3624558	3635896	0.000000	0.000000	0.000000
ENSGALG00010006076	PODXL	1	+	3637224	3677367	52.393234	25.532267	64.880058
ENSGALG00010006108	MKLN1	1	-	3685585	3784877	53.409134	11.353318	28.849924
