Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007616	-	1	-	514291	516013	2.465870	0.516006	1.208957
ENSGALG00010007418	-	1	-	518639	524104	12.040734	2.519634	5.903286
ENSGALG00010007419	RABL2A	1	+	524168	528088	7.745676	1.620854	3.797521
ENSGALG00010007422	ACR	1	-	529038	531495	0.000000	0.000000	0.000000
ENSGALG00010007425	-	1	-	532310	537908	38.919605	8.144283	19.081358
ENSGALG00010007427	-	1	-	539693	541500	0.000000	0.000000	0.000000
ENSGALG00010007617	-	1	-	542460	550463	0.000000	0.000000	0.000000
ENSGALG00010007618	-	1	+	542866	550108	0.000000	0.000000	0.000000
ENSGALG00010007620	-	1	-	556359	558414	0.296004	0.061942	0.145124
ENSGALG00010007756	-	1	+	557235	571867	0.079057	0.099260	0.232557
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.000000	0.000000	0.000000
ENSGALG00010007457	-	1	+	572048	841165	14.885196	4.160926	9.748692
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	8.413632	1.760630	4.125004
ENSGALG00010007622	-	1	-	1031349	1032595	1.417778	0.296683	0.695103
ENSGALG00010006267	-	1	-	974689	976229	0.000000	0.000000	0.000000
ENSGALG00010006271	-	1	+	975636	990270	0.000000	0.000000	0.000000
ENSGALG00010006288	ARF5	1	-	994952	1005857	2.200265	0.774259	1.814023
ENSGALG00010006300	GCC1	1	+	1006145	1011082	18.302832	3.833167	8.980782
ENSGALG00010006327	DENND6B	1	-	1012031	1031248	44.368984	13.336294	31.245794
ENSGALG00010007613	-	1	-	50911	55356	43.888817	18.772299	43.981888
ENSGALG00010007615	-	1	+	51038	52955	0.843688	0.176549	0.413640
ENSGALG00010005414	-	1	-	56535	61129	5.805031	1.214756	2.846069
ENSGALG00010005419	-	1	-	67865	69817	2.925344	0.612155	1.434227
ENSGALG00010007874	-	1	-	70300	79479	0.179593	0.268487	0.629042
ENSGALG00010005420	DHRS4	1	+	79726	86101	55.079067	11.525799	27.003958
ENSGALG00010007825	U2	1	-	87932	88122	0.235438	0.049268	0.115430
ENSGALG00010007820	U2	1	-	92770	92960	0.482203	0.100905	0.236413
ENSGALG00010007824	U2	1	-	97620	97810	0.316750	0.066283	0.155295
ENSGALG00010007823	U2	1	-	102476	102666	0.704188	0.147358	0.345247
ENSGALG00010007822	U2	1	-	107338	107528	0.315707	0.066065	0.154784
ENSGALG00010007813	U2	1	-	112199	112389	0.252880	0.052917	0.123981
ENSGALG00010007827	U2	1	-	117042	117232	0.422515	0.088415	0.207149
ENSGALG00010007814	U2	1	-	121885	122075	0.062827	0.013147	0.030803
ENSGALG00010007816	U2	1	-	126722	126912	0.589004	0.123254	0.288775
ENSGALG00010007123	-	1	-	130434	335145	116.660408	24.412256	57.195827
ENSGALG00010007126	-	1	-	137726	140009	2.678524	0.560506	1.313217
ENSGALG00010007137	-	1	+	142613	146749	146.504395	30.657385	71.827629
ENSGALG00010007160	-	1	-	163071	167700	58.125534	17.974159	42.111912
ENSGALG00010007182	-	1	+	218643	251034	101.852081	21.313478	49.935654
ENSGALG00010007165	-	1	+	219451	220975	4.708052	0.985203	2.308246
ENSGALG00010007320	-	1	+	248230	292245	63.926140	20.463266	47.943680
ENSGALG00010007230	-	1	+	283928	323551	2.159851	1.536406	3.599667
ENSGALG00010007339	-	1	+	295945	438633	6.357737	5.649404	13.236069
ENSGALG00010007115	-	1	-	302853	433386	8.531625	72.714096	170.362885
ENSGALG00010007387	-	1	-	325396	427848	0.274612	0.076175	0.178472
ENSGALG00010007398	-	1	-	347657	364453	0.234668	0.049106	0.115052
ENSGALG00010007400	-	1	+	364863	372064	0.155401	0.032519	0.076189
ENSGALG00010007287	-	1	-	389282	409349	129.437317	69.112892	161.925583
ENSGALG00010007369	-	1	-	429352	445284	37.965656	8.201145	19.214579
ENSGALG00010007405	-	1	-	446199	451266	1.743103	0.364760	0.854602
ENSGALG00010007895	-	1	+	460818	493919	16.004593	3.349107	7.846672
ENSGALG00010007408	HCLS1	1	+	495465	507494	2.149480	0.474518	1.111756
ENSGALG00010006347	PPP6R2	1	+	1038409	1106230	144.577576	39.813732	93.280151
ENSGALG00010007836	gga-mir-1651	1	+	1082968	1083051	0.000000	0.000000	0.000000
ENSGALG00010007627	-	1	+	1109037	1111632	3.551412	0.743165	1.741173
ENSGALG00010007625	-	1	-	1109037	1112839	14.501051	3.034478	7.109521
ENSGALG00010007628	-	1	-	1114697	1118581	2.444327	0.511498	1.198395
ENSGALG00010007630	-	1	+	1115318	1118412	0.000000	0.000000	0.000000
ENSGALG00010006372	SBF1	1	-	1119149	1184682	117.646950	27.068298	63.418701
ENSGALG00010006410	ADM2	1	+	1180836	1183491	0.000000	0.000000	0.000000
ENSGALG00010007888	MIOX	1	+	1183559	1192714	0.236096	0.066523	0.155858
ENSGALG00010006421	LMF2	1	-	1188298	1195071	108.266907	22.806992	53.434826
ENSGALG00010006457	NCAPH2	1	+	1194787	1204682	6.350938	1.572522	3.684284
ENSGALG00010006463	SCO2	1	-	1198695	1205558	11.616998	3.145469	7.369564
ENSGALG00010006625	-	1	+	1553290	1554517	0.000000	0.000000	0.000000
ENSGALG00010007632	-	1	+	1555556	1557316	2.913793	0.609738	1.428563
