Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007606	-	1	-	10	13876	0.000000	0.000000	0.000000
ENSGALG00010007611	-	1	+	13537	17106	0.166187	0.032152	0.082422
ENSGALG00010007612	-	1	-	16762	19598	0.000000	0.000000	0.000000
ENSGALG00010007408	HCLS1	1	+	495465	507494	5.717961	1.226219	3.143460
ENSGALG00010007616	-	1	-	514291	516013	4.342150	0.840061	2.153529
ENSGALG00010007418	-	1	-	518639	524104	15.714609	3.040252	7.793806
ENSGALG00010007419	RABL2A	1	+	524168	528088	19.670860	3.809984	9.767042
ENSGALG00010007422	ACR	1	-	529038	531495	0.241352	0.046694	0.119701
ENSGALG00010007425	-	1	-	532310	537908	26.708883	5.167278	13.246517
ENSGALG00010007427	-	1	-	539693	541500	0.000000	0.000000	0.000000
ENSGALG00010007617	-	1	-	542460	550463	0.000000	0.000000	0.000000
ENSGALG00010007618	-	1	+	542866	550108	0.000000	0.000000	0.000000
ENSGALG00010007620	-	1	-	556359	558414	0.000000	0.000000	0.000000
ENSGALG00010007756	-	1	+	557235	571867	0.218775	0.247377	0.634161
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.015308	0.002962	0.007592
ENSGALG00010007457	-	1	+	572048	841165	24.454107	6.315954	16.191193
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	11.947892	2.311518	5.925667
ENSGALG00010007613	-	1	-	50911	55356	61.580685	22.741833	58.299580
ENSGALG00010007615	-	1	+	51038	52955	3.154212	0.610235	1.564361
ENSGALG00010005414	-	1	-	56535	61129	12.329403	2.385328	6.114881
ENSGALG00010005419	-	1	-	67865	69817	6.822201	1.319868	3.383533
ENSGALG00010007874	-	1	-	70300	79479	1.291793	1.961807	5.029170
ENSGALG00010005420	DHRS4	1	+	79726	86101	70.685051	13.675198	35.056904
ENSGALG00010007825	U2	1	-	87932	88122	0.000000	0.000000	0.000000
ENSGALG00010007820	U2	1	-	92770	92960	0.000000	0.000000	0.000000
ENSGALG00010007824	U2	1	-	97620	97810	0.000000	0.000000	0.000000
ENSGALG00010007823	U2	1	-	102476	102666	0.000000	0.000000	0.000000
ENSGALG00010007822	U2	1	-	107338	107528	0.000000	0.000000	0.000000
ENSGALG00010007813	U2	1	-	112199	112389	0.000000	0.000000	0.000000
ENSGALG00010007827	U2	1	-	117042	117232	0.000000	0.000000	0.000000
ENSGALG00010007814	U2	1	-	121885	122075	0.000000	0.000000	0.000000
ENSGALG00010007816	U2	1	-	126722	126912	0.000000	0.000000	0.000000
ENSGALG00010007123	-	1	-	130434	335145	32.210087	6.231576	15.974890
ENSGALG00010007126	-	1	-	137726	140009	4.076461	0.788659	2.021758
ENSGALG00010007137	-	1	+	142613	146749	34.001671	6.578188	16.863443
ENSGALG00010007160	-	1	-	163071	167700	23.745623	6.781201	17.383873
ENSGALG00010007182	-	1	+	218643	251034	42.513454	8.224935	21.084942
ENSGALG00010007165	-	1	+	219451	220975	6.985157	1.351395	3.464353
ENSGALG00010007320	-	1	+	248230	292245	42.874729	12.100999	31.021383
ENSGALG00010007230	-	1	+	283928	323551	0.599564	0.410246	1.051683
ENSGALG00010007339	-	1	+	295945	438633	3.811726	3.265712	8.371781
ENSGALG00010007115	-	1	-	302853	433386	6.591594	52.177208	133.758301
ENSGALG00010007387	-	1	-	325396	427848	0.252851	0.060155	0.154211
ENSGALG00010007398	-	1	-	347657	364453	3.217644	0.622507	1.595820
ENSGALG00010007400	-	1	+	364863	372064	0.561095	0.108553	0.278280
ENSGALG00010007287	-	1	-	389282	409349	90.915382	42.976711	110.172462
ENSGALG00010007369	-	1	-	429352	445284	34.412415	6.705464	17.189720
ENSGALG00010007405	-	1	-	446199	451266	2.501779	0.484011	1.240780
ENSGALG00010007895	-	1	+	460818	493919	29.463840	5.700270	14.612864
ENSGALG00010006267	-	1	-	974689	976229	0.000000	0.000000	0.000000
ENSGALG00010006271	-	1	+	975636	990270	0.000000	0.000000	0.000000
ENSGALG00010006288	ARF5	1	-	994952	1005857	10.913682	3.671168	9.411181
ENSGALG00010006300	GCC1	1	+	1006145	1011082	21.268518	4.118114	10.556944
ENSGALG00010006327	DENND6B	1	-	1012031	1031248	54.643925	14.778791	37.886009
ENSGALG00010007622	-	1	-	1031349	1032595	0.378667	0.073259	0.187803
ENSGALG00010006347	PPP6R2	1	+	1038409	1106230	63.565132	16.229959	41.606136
ENSGALG00010007836	gga-mir-1651	1	+	1082968	1083051	0.000000	0.000000	0.000000
ENSGALG00010007627	-	1	+	1109037	1111632	0.566436	0.109586	0.280929
ENSGALG00010007625	-	1	-	1109037	1112839	3.323821	0.643048	1.648480
ENSGALG00010007628	-	1	-	1114697	1118581	0.530549	0.102644	0.263131
ENSGALG00010007630	-	1	+	1115318	1118412	0.176181	0.034085	0.087379
ENSGALG00010006372	SBF1	1	-	1119149	1184682	102.590813	21.821444	55.940117
ENSGALG00010006410	ADM2	1	+	1180836	1183491	0.000000	0.000000	0.000000
ENSGALG00010007888	MIOX	1	+	1183559	1192714	1.174403	0.305931	0.784266
ENSGALG00010006421	LMF2	1	-	1188298	1195071	198.706955	39.057976	100.126648
ENSGALG00010006457	NCAPH2	1	+	1194787	1204682	14.243952	3.260255	8.357790
ENSGALG00010006463	SCO2	1	-	1198695	1205558	24.044355	4.727192	12.118341
ENSGALG00010005524	STRIP2	1	+	1296520	1312008	37.372379	7.918056	20.298246
ENSGALG00010005486	IRF5	1	+	1207489	1217633	6.342783	1.468583	3.764769
ENSGALG00010005492	TNPO3	1	-	1217871	1235442	101.164261	19.571909	50.173351
ENSGALG00010005496	-	1	+	1217956	1218986	0.000000	0.000000	0.000000
ENSGALG00010005498	SMO	1	+	1241559	1250136	279.644897	54.101955	138.692474
ENSGALG00010005511	AHCYL2	1	+	1251070	1295883	6.739145	9.390383	24.072611
ENSGALG00010006528	ZC3HC1	1	-	1436603	1446071	27.516792	6.957423	17.835625
ENSGALG00010007597	SMKR1	1	+	1319747	1319947	5.318408	1.028934	2.637713
ENSGALG00010007631	-	1	-	1321714	1328961	3.756534	0.726764	1.863088
ENSGALG00010005546	NRF1	1	+	1330243	1378306	12.717069	6.117576	15.682643
ENSGALG00010007840	gga-mir-182	1	-	1380872	1380953	0.000000	0.000000	0.000000
ENSGALG00010007828	gga-mir-96	1	-	1381942	1382027	0.000000	0.000000	0.000000
ENSGALG00010007838	gga-mir-183	1	-	1382053	1382150	0.000000	0.000000	0.000000
ENSGALG00010006496	UBE2H	1	-	1391671	1435875	90.616539	31.185299	79.944733
ENSGALG00010006532	KLHDC10	1	+	1446328	1461719	36.624413	7.085602	18.164215
ENSGALG00010006536	-	1	-	1462130	1468425	0.000000	0.000000	0.000000
ENSGALG00010006548	TMEM209	1	-	1471509	1483335	21.257839	4.777217	12.246583
ENSGALG00010006552	CPA2	1	+	1487539	1498010	0.000000	0.000000	0.000000
ENSGALG00010006563	-	1	+	1488938	1490204	0.000000	0.000000	0.000000
ENSGALG00010006566	CPA5	1	+	1497904	1502453	0.000000	0.000000	0.000000
ENSGALG00010006838	ASB13	1	+	1654424	1666165	7.317631	2.471292	6.335253
ENSGALG00010006574	CPA1	1	+	1503030	1507277	0.000000	0.000000	0.000000
ENSGALG00010006581	CEP41	1	-	1507199	1516893	5.881845	1.156832	2.965584
ENSGALG00010006603	MEST	1	+	1517049	1522232	2.867811	0.772048	1.979174
ENSGALG00010006616	COPG2	1	-	1520366	1541146	51.185337	11.669024	29.913998
ENSGALG00010006625	-	1	+	1553290	1554517	1.143750	0.221277	0.567253
ENSGALG00010007632	-	1	+	1555556	1557316	3.637931	0.703818	1.804265
ENSGALG00010006633	FBXO18	1	-	1557860	1582406	17.185181	3.403928	8.726102
ENSGALG00010006670	ANKRD16	1	+	1582631	1597555	15.533876	3.706830	9.502603
ENSGALG00010007891	GDI1	1	+	1600071	1614883	401.739258	77.723137	199.246292
ENSGALG00010006760	TASOR2	1	-	1602495	1648631	14.018242	5.173744	13.263095
ENSGALG00010006948	-	1	-	1765363	1860279	0.771411	0.160446	0.411310
ENSGALG00010007833	gga-mir-205b	1	-	1811738	1811835	0.000000	0.000000	0.000000
ENSGALG00010007000	LRGUK	1	-	1901224	1950378	0.695940	0.134641	0.345158
ENSGALG00010006992	SLC35B4	1	+	1880144	1894788	31.476702	7.884530	20.212299
ENSGALG00010006845	CALML3	1	-	1670884	1673613	0.000000	0.000000	0.000000
ENSGALG00010006853	NET1	1	-	1675660	1727713	269.703857	70.208046	179.981064
ENSGALG00010006901	TUBAL3	1	+	1727414	1743448	270.666687	130.196960	333.765015
ENSGALG00010007604	-	1	-	1746263	1746919	49.601219	9.596181	24.600183
ENSGALG00010006927	UCN3	1	-	1751070	1756067	1.948803	0.546804	1.401753
ENSGALG00010007636	-	1	+	1760470	1762722	2.220183	0.429531	1.101120
ENSGALG00010007596	-	1	-	2779998	2786241	0.057612	0.011146	0.028573
ENSGALG00010007637	-	1	-	2827605	2829528	0.000000	0.000000	0.000000
ENSGALG00010005333	PLXNA4	1	+	2830528	3278055	18.196718	3.520458	9.024830
ENSGALG00010007638	-	1	+	3278843	3284954	21.942966	4.245232	10.882816
ENSGALG00010006076	PODXL	1	+	3637224	3677367	41.095833	19.109219	48.987225
ENSGALG00010007002	EXOC4	1	-	1959626	2369574	54.131676	10.472672	26.847105
ENSGALG00010007003	-	1	+	2020997	2022146	0.000000	0.000000	0.000000
ENSGALG00010007004	-	1	+	2169709	2178494	1.133858	0.334200	0.856734
ENSGALG00010007006	-	1	-	2170664	2171443	0.000000	0.000000	0.000000
ENSGALG00010007025	-	1	-	2175806	2176239	0.000000	0.000000	0.000000
ENSGALG00010007005	-	1	+	2183111	2184959	0.000000	0.000000	0.000000
ENSGALG00010007892	-	1	+	2186837	2191077	0.700495	0.135522	0.347417
ENSGALG00010007014	-	1	+	2195603	2433928	0.234439	0.295540	0.757627
ENSGALG00010007036	-	1	-	2196397	2197176	0.000000	0.000000	0.000000
ENSGALG00010007078	-	1	-	2209498	2210277	0.000000	0.000000	0.000000
ENSGALG00010007844	gga-mir-6659	1	-	2247775	2247884	0.000000	0.000000	0.000000
ENSGALG00010005317	CHCHD3	1	+	2511285	2721092	82.267792	55.772873	142.975937
ENSGALG00010005325	-	1	+	2548862	2549295	0.000000	0.000000	0.000000
ENSGALG00010005327	-	1	-	2563262	2565533	0.519040	0.100417	0.257423
ENSGALG00010005331	-	1	+	2565122	2565555	0.000000	0.000000	0.000000
ENSGALG00010006134	K123	1	+	4010284	4020407	0.176803	0.068926	0.176695
ENSGALG00010006175	IL2RA	1	-	4023671	4043101	0.633302	0.158881	0.407297
ENSGALG00010006108	MKLN1	1	-	3685585	3784877	59.654636	13.346704	34.214790
ENSGALG00010007768	-	1	+	3785068	3815897	1.683543	0.778557	1.995861
ENSGALG00010007653	-	1	-	3786495	3924972	4.308284	0.833509	2.136733
ENSGALG00010007647	-	1	-	3808459	3812034	0.000000	0.000000	0.000000
ENSGALG00010007648	-	1	+	3834476	3836494	0.000000	0.000000	0.000000
ENSGALG00010007769	-	1	+	3856598	3968684	0.000000	0.000000	0.000000
ENSGALG00010007649	-	1	+	3859701	3861189	0.000000	0.000000	0.000000
ENSGALG00010007656	-	1	-	3934742	3944075	0.000000	0.000000	0.000000
ENSGALG00010007659	-	1	-	3946584	3948670	0.938704	0.181608	0.465559
ENSGALG00010007664	-	1	+	3950601	3953563	0.118241	0.022876	0.058643
ENSGALG00010007775	-	1	+	4076971	4086402	0.761079	0.369153	0.946338
ENSGALG00010007773	-	1	-	4043328	4060824	0.000000	0.000000	0.000000
ENSGALG00010006193	RBM17	1	+	4060982	4074836	66.686890	14.833030	38.025051
ENSGALG00010006245	PFKFB3	1	+	4087559	4127133	3.356665	1.524014	3.906868
ENSGALG00010007779	-	1	-	4691803	4696828	0.229279	0.087941	0.225439
ENSGALG00010007672	-	1	-	4467495	4471960	1.766234	0.341707	0.875980
ENSGALG00010005239	-	1	-	4474992	4533237	4.116587	1.331115	3.412366
ENSGALG00010007850	-	1	-	4532990	4570880	1.827939	0.454726	1.165709
ENSGALG00010005409	PRKCQ	1	-	4208592	4263414	49.537556	9.767162	25.038500
ENSGALG00010007778	-	1	-	4264930	4301731	0.000000	0.000000	0.000000
ENSGALG00010007681	-	1	+	4989464	4993139	0.187735	0.036320	0.093109
ENSGALG00010007682	-	1	-	4992122	4995219	0.000000	0.000000	0.000000
ENSGALG00010005232	GATA3	1	+	5010201	5037186	0.503588	0.097427	0.249759
ENSGALG00010005292	TAF3	1	+	4874712	4988615	57.739384	11.173317	28.643234
ENSGALG00010005254	-	1	+	4697074	4727929	0.235526	0.078083	0.200169
ENSGALG00010007857	-	1	+	4737283	4767484	3.880279	0.800674	2.052559
ENSGALG00010005258	ITIH5	1	-	4769263	4816844	140.038300	27.092735	69.453293
ENSGALG00010005264	ITIH2	1	+	4773014	4850695	0.782190	0.202271	0.518530
ENSGALG00010005269	KIN	1	-	4847710	4865308	17.460852	3.378092	8.659871
ENSGALG00010005283	ATP5C1	1	+	4865121	4872309	290.834412	106.220566	272.300568
ENSGALG00010007696	-	1	+	6733200	6735473	0.065963	0.012762	0.032715
ENSGALG00010007697	-	1	-	6736526	6737937	0.000000	0.000000	0.000000
ENSGALG00010007700	-	1	+	6736725	6740694	0.000000	0.000000	0.000000
ENSGALG00010007701	-	1	-	6740590	6749949	0.000000	0.000000	0.000000
ENSGALG00010007702	-	1	+	6750886	6751971	0.400966	0.077574	0.198863
ENSGALG00010005705	ECHDC3	1	+	6752040	6756793	82.356499	15.933235	40.845463
ENSGALG00010007704	-	1	-	6799588	6803528	0.257103	0.064431	0.165171
ENSGALG00010005724	PROSER2	1	+	6774550	6799357	13.807270	2.681479	6.874075
ENSGALG00010005619	CELF2	1	+	6010280	6565885	1.545363	19.672922	50.432301
ENSGALG00010007832	gga-mir-1626	1	+	6281599	6281688	0.000000	0.000000	0.000000
ENSGALG00010007837	gga-mir-1596	1	+	6399975	6400064	0.000000	0.000000	0.000000
ENSGALG00010007692	-	1	-	6568867	6614600	4.110504	0.795245	2.038643
ENSGALG00010007693	-	1	+	6588953	6592295	0.000000	0.000000	0.000000
ENSGALG00010007694	-	1	+	6592524	6594159	0.000000	0.000000	0.000000
ENSGALG00010005651	USP6NL	1	-	6621627	6732020	10.860126	11.984715	30.723280
ENSGALG00010005814	UPF2	1	-	6805169	6860584	60.157566	13.400775	34.353405
ENSGALG00010007705	-	1	-	6860883	6864704	3.204006	0.619868	1.589056
ENSGALG00010007883	DHTKD1	1	+	6864841	6881761	102.499847	20.044447	51.384724
ENSGALG00010005831	SEC61A2	1	+	6888415	6904582	66.502037	17.386440	44.570816
ENSGALG00010005368	CCDC3	1	-	7213806	7254935	9.813626	1.928295	4.943258
ENSGALG00010007797	-	1	+	7262558	7271335	0.000000	0.000000	0.000000
ENSGALG00010005926	NUDT5	1	-	6904751	6916347	10.175109	3.540334	9.075783
ENSGALG00010006015	CDC123	1	+	6916348	6954293	20.585783	4.087328	10.478024
ENSGALG00010007708	-	1	+	6967925	6972068	0.000000	0.000000	0.000000
ENSGALG00010005360	CAMK1D	1	+	6978139	7202455	4.357964	13.202757	33.845783
