Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007606	-	1	-	10	13876	0.000000	0.000000	0.000000
ENSGALG00010007611	-	1	+	13537	17106	0.086256	0.017060	0.036565
ENSGALG00010007612	-	1	-	16762	19598	0.000000	0.000000	0.000000
ENSGALG00010007613	-	1	-	50911	55356	23.463400	9.229267	19.781569
ENSGALG00010007615	-	1	+	51038	52955	0.607050	0.120061	0.257334
ENSGALG00010005414	-	1	-	56535	61129	4.117531	0.814359	1.745457
ENSGALG00010005419	-	1	-	67865	69817	3.450884	0.682510	1.462860
ENSGALG00010007874	-	1	-	70300	79479	0.570294	0.543124	1.164106
ENSGALG00010005420	DHRS4	1	+	79726	86101	24.247736	4.795678	10.278826
ENSGALG00010007616	-	1	-	514291	516013	3.705631	0.732894	1.570849
ENSGALG00010007418	-	1	-	518639	524104	7.223787	1.428709	3.062226
ENSGALG00010007419	RABL2A	1	+	524168	528088	5.429638	1.073865	2.301671
ENSGALG00010007422	ACR	1	-	529038	531495	0.482703	0.095468	0.204622
ENSGALG00010007425	-	1	-	532310	537908	30.969530	6.125103	13.128253
ENSGALG00010007427	-	1	-	539693	541500	0.000000	0.000000	0.000000
ENSGALG00010007617	-	1	-	542460	550463	0.000000	0.000000	0.000000
ENSGALG00010007618	-	1	+	542866	550108	0.000000	0.000000	0.000000
ENSGALG00010007620	-	1	-	556359	558414	0.614690	0.121572	0.260572
ENSGALG00010007756	-	1	+	557235	571867	0.280320	0.332647	0.712979
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.009484	0.001876	0.004020
ENSGALG00010007457	-	1	+	572048	841165	13.025650	3.442355	7.378177
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	10.369260	2.050815	4.395619
ENSGALG00010006267	-	1	-	974689	976229	0.000000	0.000000	0.000000
ENSGALG00010006271	-	1	+	975636	990270	0.000000	0.000000	0.000000
ENSGALG00010006288	ARF5	1	-	994952	1005857	3.724470	1.289627	2.764124
ENSGALG00010006300	GCC1	1	+	1006145	1011082	18.754356	3.712239	7.956635
ENSGALG00010006327	DENND6B	1	-	1012031	1031248	17.098316	4.812062	10.313943
ENSGALG00010007622	-	1	-	1031349	1032595	0.554667	0.109701	0.235128
ENSGALG00010007824	U2	1	-	97620	97810	0.000000	0.000000	0.000000
ENSGALG00010007823	U2	1	-	102476	102666	0.000000	0.000000	0.000000
ENSGALG00010007822	U2	1	-	107338	107528	0.000000	0.000000	0.000000
ENSGALG00010007813	U2	1	-	112199	112389	0.000000	0.000000	0.000000
ENSGALG00010007827	U2	1	-	117042	117232	0.000000	0.000000	0.000000
ENSGALG00010007814	U2	1	-	121885	122075	0.000000	0.000000	0.000000
ENSGALG00010007816	U2	1	-	126722	126912	0.000000	0.000000	0.000000
ENSGALG00010007123	-	1	-	130434	335145	57.011665	11.275676	24.167740
ENSGALG00010007126	-	1	-	137726	140009	1.415584	0.279972	0.600078
ENSGALG00010007137	-	1	+	142613	146749	59.855614	11.838146	25.373314
ENSGALG00010007160	-	1	-	163071	167700	53.757484	15.644972	33.532681
ENSGALG00010007182	-	1	+	218643	251034	31.252295	6.181028	13.248118
ENSGALG00010007165	-	1	+	219451	220975	12.000895	2.373518	5.087284
ENSGALG00010007320	-	1	+	248230	292245	74.901108	22.619616	48.481796
ENSGALG00010007230	-	1	+	283928	323551	0.772102	0.519547	1.113572
ENSGALG00010007339	-	1	+	295945	438633	4.578027	4.216258	9.036924
ENSGALG00010007115	-	1	-	302853	433386	2.567566	20.365173	43.649734
ENSGALG00010007387	-	1	-	325396	427848	0.282153	0.072022	0.154369
ENSGALG00010007398	-	1	-	347657	364453	0.838486	0.165834	0.355442
ENSGALG00010007400	-	1	+	364863	372064	0.000000	0.000000	0.000000
ENSGALG00010007287	-	1	-	389282	409349	30.151199	15.169109	32.512741
ENSGALG00010007369	-	1	-	429352	445284	16.876818	3.454320	7.403823
ENSGALG00010007405	-	1	-	446199	451266	0.000000	0.000000	0.000000
ENSGALG00010007895	-	1	+	460818	493919	14.212130	2.810852	6.024645
ENSGALG00010007408	HCLS1	1	+	495465	507494	10.996531	2.341123	5.017851
ENSGALG00010007000	LRGUK	1	-	1901224	1950378	0.000000	0.000000	0.000000
ENSGALG00010007002	EXOC4	1	-	1959626	2369574	39.542694	7.820690	16.762493
ENSGALG00010007003	-	1	+	2020997	2022146	0.000000	0.000000	0.000000
ENSGALG00010007004	-	1	+	2169709	2178494	0.000000	0.000000	0.000000
ENSGALG00010007006	-	1	-	2170664	2171443	0.000000	0.000000	0.000000
ENSGALG00010007025	-	1	-	2175806	2176239	0.000000	0.000000	0.000000
ENSGALG00010007005	-	1	+	2183111	2184959	0.000000	0.000000	0.000000
ENSGALG00010007892	-	1	+	2186837	2191077	0.174105	0.034434	0.073805
ENSGALG00010007014	-	1	+	2195603	2433928	0.000000	0.000000	0.000000
ENSGALG00010007036	-	1	-	2196397	2197176	0.000000	0.000000	0.000000
ENSGALG00010007078	-	1	-	2209498	2210277	0.000000	0.000000	0.000000
ENSGALG00010007844	gga-mir-6659	1	-	2247775	2247884	0.000000	0.000000	0.000000
ENSGALG00010007596	-	1	-	2779998	2786241	0.048046	0.009502	0.020367
ENSGALG00010007638	-	1	+	3278843	3284954	2.745108	0.542923	1.163675
ENSGALG00010005333	PLXNA4	1	+	2830528	3278055	2.168054	0.428794	0.919057
ENSGALG00010005317	CHCHD3	1	+	2511285	2721092	92.779305	64.217751	137.641235
ENSGALG00010005325	-	1	+	2548862	2549295	0.000000	0.000000	0.000000
ENSGALG00010005327	-	1	-	2563262	2565533	0.000000	0.000000	0.000000
ENSGALG00010005331	-	1	+	2565122	2565555	0.000000	0.000000	0.000000
ENSGALG00010006134	K123	1	+	4010284	4020407	0.252778	0.112994	0.242185
ENSGALG00010006175	IL2RA	1	-	4023671	4043101	4.610419	1.234352	2.645652
ENSGALG00010007768	-	1	+	3785068	3815897	2.380222	1.157068	2.480004
ENSGALG00010007653	-	1	-	3786495	3924972	4.589927	0.907788	1.945710
ENSGALG00010007647	-	1	-	3808459	3812034	0.000000	0.000000	0.000000
ENSGALG00010007648	-	1	+	3834476	3836494	0.000000	0.000000	0.000000
ENSGALG00010007769	-	1	+	3856598	3968684	0.045205	0.045289	0.097071
ENSGALG00010007649	-	1	+	3859701	3861189	0.000000	0.000000	0.000000
ENSGALG00010007656	-	1	-	3934742	3944075	0.038207	0.008854	0.018978
ENSGALG00010007659	-	1	-	3946584	3948670	0.926445	0.183231	0.392728
ENSGALG00010007664	-	1	+	3950601	3953563	0.262437	0.051904	0.111249
ENSGALG00010007775	-	1	+	4076971	4086402	0.399035	0.175263	0.375649
ENSGALG00010007644	-	1	-	3600004	3621292	0.000000	0.000000	0.000000
ENSGALG00010007646	-	1	-	3624558	3635896	0.000000	0.000000	0.000000
ENSGALG00010006076	PODXL	1	+	3637224	3677367	84.712273	38.841599	83.251213
