Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007606	-	1	-	10	13876	0.000000	0.000000	0.000000
ENSGALG00010007611	-	1	+	13537	17106	0.000000	0.000000	0.000000
ENSGALG00010007612	-	1	-	16762	19598	0.000000	0.000000	0.000000
ENSGALG00010007613	-	1	-	50911	55356	45.284645	18.467714	42.156002
ENSGALG00010007615	-	1	+	51038	52955	1.811870	0.377546	0.861818
ENSGALG00010007408	HCLS1	1	+	495465	507494	1.881806	0.409522	0.934810
ENSGALG00010005414	-	1	-	56535	61129	3.780660	0.787789	1.798276
ENSGALG00010005419	-	1	-	67865	69817	1.054028	0.219631	0.501350
ENSGALG00010007874	-	1	-	70300	79479	0.647854	1.305288	2.979564
ENSGALG00010005420	DHRS4	1	+	79726	86101	62.925358	13.111976	29.930529
ENSGALG00010007825	U2	1	-	87932	88122	0.081503	0.016983	0.038767
ENSGALG00010007820	U2	1	-	92770	92960	0.081503	0.016983	0.038767
ENSGALG00010007824	U2	1	-	97620	97810	0.081503	0.016983	0.038767
ENSGALG00010007823	U2	1	-	102476	102666	0.081506	0.016984	0.038768
ENSGALG00010007822	U2	1	-	107338	107528	0.081503	0.016983	0.038767
ENSGALG00010007813	U2	1	-	112199	112389	0.081503	0.016983	0.038767
ENSGALG00010007827	U2	1	-	117042	117232	0.081503	0.016983	0.038767
ENSGALG00010007814	U2	1	-	121885	122075	0.081503	0.016983	0.038767
ENSGALG00010007816	U2	1	-	126722	126912	0.081503	0.016983	0.038767
ENSGALG00010007123	-	1	-	130434	335145	52.969234	11.037384	25.194887
ENSGALG00010007126	-	1	-	137726	140009	1.417802	0.295432	0.674379
ENSGALG00010007137	-	1	+	142613	146749	52.533657	10.946621	24.987703
ENSGALG00010007160	-	1	-	163071	167700	59.440243	18.178690	41.496250
ENSGALG00010007182	-	1	+	218643	251034	42.877445	8.934523	20.394714
ENSGALG00010007165	-	1	+	219451	220975	8.316357	1.732908	3.955686
ENSGALG00010007320	-	1	+	248230	292245	95.252869	30.028004	68.544525
ENSGALG00010007230	-	1	+	283928	323551	1.110027	0.790882	1.805337
ENSGALG00010007339	-	1	+	295945	438633	7.909635	6.642467	15.162668
ENSGALG00010007115	-	1	-	302853	433386	2.682245	21.813536	49.793465
ENSGALG00010007387	-	1	-	325396	427848	0.114133	0.028780	0.065696
ENSGALG00010007398	-	1	-	347657	364453	0.000000	0.000000	0.000000
ENSGALG00010007400	-	1	+	364863	372064	0.000000	0.000000	0.000000
ENSGALG00010007287	-	1	-	389282	409349	8.663957	2.092448	4.776402
ENSGALG00010007369	-	1	-	429352	445284	22.798506	5.096595	11.633929
ENSGALG00010007405	-	1	-	446199	451266	0.802061	0.167128	0.381501
ENSGALG00010007895	-	1	+	460818	493919	16.287771	3.393940	7.747300
ENSGALG00010006528	ZC3HC1	1	-	1436603	1446071	21.827633	5.947568	13.576434
ENSGALG00010006927	UCN3	1	-	1751070	1756067	0.602808	0.163211	0.372560
ENSGALG00010007636	-	1	+	1760470	1762722	0.256881	0.053527	0.122186
ENSGALG00010006948	-	1	-	1765363	1860279	0.184428	0.040567	0.092601
ENSGALG00010007833	gga-mir-205b	1	-	1811738	1811835	0.000000	0.000000	0.000000
ENSGALG00010007000	LRGUK	1	-	1901224	1950378	0.486308	0.101334	0.231313
ENSGALG00010006992	SLC35B4	1	+	1880144	1894788	13.926822	3.897766	8.897377
ENSGALG00010007002	EXOC4	1	-	1959626	2369574	37.106808	7.732074	17.649902
ENSGALG00010007003	-	1	+	2020997	2022146	0.000000	0.000000	0.000000
ENSGALG00010007004	-	1	+	2169709	2178494	0.392026	0.243985	0.556942
ENSGALG00010007006	-	1	-	2170664	2171443	0.000000	0.000000	0.000000
ENSGALG00010007025	-	1	-	2175806	2176239	0.000000	0.000000	0.000000
ENSGALG00010007005	-	1	+	2183111	2184959	0.177297	0.036944	0.084332
ENSGALG00010007892	-	1	+	2186837	2191077	0.000000	0.000000	0.000000
ENSGALG00010007014	-	1	+	2195603	2433928	0.000000	0.000000	0.000000
ENSGALG00010007036	-	1	-	2196397	2197176	0.000000	0.000000	0.000000
ENSGALG00010007078	-	1	-	2209498	2210277	0.000000	0.000000	0.000000
ENSGALG00010007844	gga-mir-6659	1	-	2247775	2247884	2.000000	0.416747	0.951303
ENSGALG00010006532	KLHDC10	1	+	1446328	1461719	34.929096	7.278297	16.614071
ENSGALG00010006536	-	1	-	1462130	1468425	0.000000	0.000000	0.000000
ENSGALG00010006548	TMEM209	1	-	1471509	1483335	20.099520	4.833373	11.033074
ENSGALG00010006552	CPA2	1	+	1487539	1498010	0.000000	0.000000	0.000000
ENSGALG00010006563	-	1	+	1488938	1490204	0.000000	0.000000	0.000000
ENSGALG00010006566	CPA5	1	+	1497904	1502453	0.000000	0.000000	0.000000
ENSGALG00010006574	CPA1	1	+	1503030	1507277	0.000000	0.000000	0.000000
ENSGALG00010006581	CEP41	1	-	1507199	1516893	3.600705	0.762747	1.741113
ENSGALG00010006603	MEST	1	+	1517049	1522232	1.080456	0.343849	0.784900
ENSGALG00010006616	COPG2	1	-	1520366	1541146	39.788513	10.422149	23.790499
ENSGALG00010006625	-	1	+	1553290	1554517	0.000000	0.000000	0.000000
ENSGALG00010007632	-	1	+	1555556	1557316	3.328448	0.693560	1.583181
ENSGALG00010006633	FBXO18	1	-	1557860	1582406	12.621737	2.696590	6.155469
ENSGALG00010006670	ANKRD16	1	+	1582631	1597555	8.703909	2.448326	5.588761
ENSGALG00010007891	GDI1	1	+	1600071	1614883	315.480164	65.737701	150.058563
ENSGALG00010006760	TASOR2	1	-	1602495	1648631	12.314479	4.934365	11.263609
ENSGALG00010007634	-	1	+	1651491	1654378	0.000000	0.000000	0.000000
ENSGALG00010006838	ASB13	1	+	1654424	1666165	6.417079	2.334142	5.328115
ENSGALG00010006845	CALML3	1	-	1670884	1673613	0.115367	0.024039	0.054874
ENSGALG00010006853	NET1	1	-	1675660	1727713	190.010361	52.553120	119.962288
ENSGALG00010006901	TUBAL3	1	+	1727414	1743448	25.697542	13.376236	30.533754
ENSGALG00010007604	-	1	-	1746263	1746919	7.531987	1.569466	3.582600
ENSGALG00010007616	-	1	-	514291	516013	3.269624	0.681303	1.555201
ENSGALG00010007418	-	1	-	518639	524104	14.873523	3.099248	7.074611
ENSGALG00010007419	RABL2A	1	+	524168	528088	18.794025	3.916176	8.939404
ENSGALG00010007422	ACR	1	-	529038	531495	0.000000	0.000000	0.000000
ENSGALG00010007425	-	1	-	532310	537908	26.486050	5.518990	12.598125
ENSGALG00010007427	-	1	-	539693	541500	0.000000	0.000000	0.000000
ENSGALG00010007617	-	1	-	542460	550463	0.000000	0.000000	0.000000
ENSGALG00010007618	-	1	+	542866	550108	0.000000	0.000000	0.000000
ENSGALG00010007620	-	1	-	556359	558414	0.000000	0.000000	0.000000
ENSGALG00010007756	-	1	+	557235	571867	0.324780	0.386702	0.882719
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.000000	0.000000	0.000000
ENSGALG00010007457	-	1	+	572048	841165	13.335868	3.677567	8.394732
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	10.404015	2.167921	4.948684
ENSGALG00010007592	-	1	+	915875	917023	0.000000	0.000000	0.000000
ENSGALG00010007764	-	1	-	925866	930811	0.000000	0.000000	0.000000
