Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007613	-	1	-	50911	55356	63.381111	23.454920	60.510891
ENSGALG00010007615	-	1	+	51038	52955	2.930648	0.566662	1.461919
ENSGALG00010006288	ARF5	1	-	994952	1005857	12.843612	4.264491	11.001877
ENSGALG00010006300	GCC1	1	+	1006145	1011082	21.674837	4.194410	10.821078
ENSGALG00010007616	-	1	-	514291	516013	4.674061	0.903763	2.331600
ENSGALG00010007418	-	1	-	518639	524104	14.442041	2.792471	7.204242
ENSGALG00010007419	RABL2A	1	+	524168	528088	20.064724	3.896881	10.053488
ENSGALG00010007422	ACR	1	-	529038	531495	1.082060	0.209224	0.539773
ENSGALG00010007425	-	1	-	532310	537908	30.700073	5.936077	15.314370
ENSGALG00010007427	-	1	-	539693	541500	0.000000	0.000000	0.000000
ENSGALG00010007617	-	1	-	542460	550463	0.000000	0.000000	0.000000
ENSGALG00010007618	-	1	+	542866	550108	0.000000	0.000000	0.000000
ENSGALG00010007620	-	1	-	556359	558414	0.168800	0.032639	0.084204
ENSGALG00010007756	-	1	+	557235	571867	0.262292	0.287757	0.742380
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.000000	0.000000	0.000000
ENSGALG00010007457	-	1	+	572048	841165	28.099899	7.288227	18.802755
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	14.240398	2.753482	7.103655
ENSGALG00010005414	-	1	-	56535	61129	13.363797	2.583985	6.666373
ENSGALG00010005419	-	1	-	67865	69817	5.472495	1.058146	2.729890
ENSGALG00010007874	-	1	-	70300	79479	1.586668	1.838824	4.743946
ENSGALG00010005420	DHRS4	1	+	79726	86101	66.192909	12.798868	33.019554
ENSGALG00010007825	U2	1	-	87932	88122	0.261841	0.050629	0.130616
ENSGALG00010007820	U2	1	-	92770	92960	0.104773	0.020259	0.052265
ENSGALG00010007824	U2	1	-	97620	97810	0.104772	0.020258	0.052264
ENSGALG00010007823	U2	1	-	102476	102666	0.157129	0.030382	0.078382
ENSGALG00010007822	U2	1	-	107338	107528	0.000000	0.000000	0.000000
ENSGALG00010007813	U2	1	-	112199	112389	0.157128	0.030382	0.078381
ENSGALG00010007827	U2	1	-	117042	117232	0.209484	0.040505	0.104499
ENSGALG00010007814	U2	1	-	121885	122075	0.052416	0.010135	0.026147
ENSGALG00010007816	U2	1	-	126722	126912	0.000000	0.000000	0.000000
ENSGALG00010007123	-	1	-	130434	335145	32.183155	6.222841	16.054188
ENSGALG00010007126	-	1	-	137726	140009	2.439033	0.471604	1.216683
ENSGALG00010007137	-	1	+	142613	146749	26.226152	5.071012	13.082607
ENSGALG00010007160	-	1	-	163071	167700	18.762178	5.378395	13.875616
ENSGALG00010007182	-	1	+	218643	251034	37.272022	7.206810	18.592710
ENSGALG00010007165	-	1	+	219451	220975	6.063483	1.172418	3.024697
ENSGALG00010007320	-	1	+	248230	292245	37.337208	11.089346	28.609190
ENSGALG00010007230	-	1	+	283928	323551	0.610740	0.401607	1.036097
ENSGALG00010007339	-	1	+	295945	438633	3.186690	2.928020	7.553941
ENSGALG00010007115	-	1	-	302853	433386	3.318784	26.195036	67.580063
ENSGALG00010007387	-	1	-	325396	427848	0.091406	0.022769	0.058741
ENSGALG00010007398	-	1	-	347657	364453	0.937627	0.181297	0.467724
ENSGALG00010007400	-	1	+	364863	372064	0.468707	0.090628	0.233809
ENSGALG00010007287	-	1	-	389282	409349	42.986912	17.816252	45.963802
ENSGALG00010007369	-	1	-	429352	445284	27.585485	5.389199	13.903491
ENSGALG00010007405	-	1	-	446199	451266	0.000000	0.000000	0.000000
ENSGALG00010007895	-	1	+	460818	493919	31.630386	6.115960	15.778445
ENSGALG00010007408	HCLS1	1	+	495465	507494	4.331009	0.945065	2.438154
ENSGALG00010006536	-	1	-	1462130	1468425	0.056583	0.010941	0.028226
ENSGALG00010006548	TMEM209	1	-	1471509	1483335	24.969872	5.617289	14.491936
ENSGALG00010006327	DENND6B	1	-	1012031	1031248	55.945553	15.419874	39.781433
ENSGALG00010007622	-	1	-	1031349	1032595	0.758222	0.146608	0.378230
ENSGALG00010006347	PPP6R2	1	+	1038409	1106230	61.710300	15.671319	40.430130
ENSGALG00010007836	gga-mir-1651	1	+	1082968	1083051	0.000000	0.000000	0.000000
ENSGALG00010007627	-	1	+	1109037	1111632	0.206654	0.039958	0.103087
ENSGALG00010007625	-	1	-	1109037	1112839	4.332545	0.837728	2.161239
ENSGALG00010007628	-	1	-	1114697	1118581	0.420750	0.081355	0.209886
ENSGALG00010007630	-	1	+	1115318	1118412	1.055832	0.204153	0.526689
ENSGALG00010006372	SBF1	1	-	1119149	1184682	96.374565	20.561916	53.047291
ENSGALG00010006410	ADM2	1	+	1180836	1183491	0.000000	0.000000	0.000000
ENSGALG00010007888	MIOX	1	+	1183559	1192714	0.635364	0.165418	0.426759
ENSGALG00010006421	LMF2	1	-	1188298	1195071	223.280334	43.923416	113.317169
ENSGALG00010006457	NCAPH2	1	+	1194787	1204682	16.782646	3.827046	9.873322
ENSGALG00010006463	SCO2	1	-	1198695	1205558	23.739208	4.590144	11.842024
ENSGALG00010005486	IRF5	1	+	1207489	1217633	6.070750	1.404791	3.624193
ENSGALG00010005492	TNPO3	1	-	1217871	1235442	109.796219	21.229877	54.770550
ENSGALG00010005496	-	1	+	1217956	1218986	0.000000	0.000000	0.000000
ENSGALG00010005498	SMO	1	+	1241559	1250136	270.081604	52.222195	134.727020
ENSGALG00010005511	AHCYL2	1	+	1251070	1295883	6.823722	9.349214	24.119856
ENSGALG00010005524	STRIP2	1	+	1296520	1312008	34.841801	7.471121	19.274601
ENSGALG00010007597	SMKR1	1	+	1319747	1319947	6.841018	1.322759	3.412561
ENSGALG00010007631	-	1	-	1321714	1328961	2.717326	0.525414	1.355506
ENSGALG00010005546	NRF1	1	+	1330243	1378306	11.089150	5.063663	13.063646
ENSGALG00010007840	gga-mir-182	1	-	1380872	1380953	0.000000	0.000000	0.000000
ENSGALG00010007828	gga-mir-96	1	-	1381942	1382027	0.000000	0.000000	0.000000
ENSGALG00010007838	gga-mir-183	1	-	1382053	1382150	0.000000	0.000000	0.000000
ENSGALG00010006496	UBE2H	1	-	1391671	1435875	109.556480	37.491936	96.724716
ENSGALG00010006528	ZC3HC1	1	-	1436603	1446071	27.014967	6.828068	17.615602
ENSGALG00010006532	KLHDC10	1	+	1446328	1461719	43.186039	8.350327	21.542847
ENSGALG00010006992	SLC35B4	1	+	1880144	1894788	32.790524	8.200510	21.156338
ENSGALG00010007000	LRGUK	1	-	1901224	1950378	1.202392	0.232491	0.599799
ENSGALG00010007002	EXOC4	1	-	1959626	2369574	82.924706	16.034081	41.366013
ENSGALG00010007003	-	1	+	2020997	2022146	0.000000	0.000000	0.000000
ENSGALG00010007004	-	1	+	2169709	2178494	0.159756	0.041327	0.106619
ENSGALG00010007006	-	1	-	2170664	2171443	0.000000	0.000000	0.000000
ENSGALG00010007025	-	1	-	2175806	2176239	0.000000	0.000000	0.000000
ENSGALG00010007005	-	1	+	2183111	2184959	0.000000	0.000000	0.000000
ENSGALG00010007892	-	1	+	2186837	2191077	0.197662	0.038219	0.098601
ENSGALG00010007014	-	1	+	2195603	2433928	0.000000	0.000000	0.000000
ENSGALG00010007036	-	1	-	2196397	2197176	0.000000	0.000000	0.000000
ENSGALG00010007078	-	1	-	2209498	2210277	0.000000	0.000000	0.000000
ENSGALG00010007844	gga-mir-6659	1	-	2247775	2247884	0.000000	0.000000	0.000000
ENSGALG00010007637	-	1	-	2827605	2829528	0.000000	0.000000	0.000000
ENSGALG00010007596	-	1	-	2779998	2786241	0.436874	0.084473	0.217929
