Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007606	-	1	-	10	13876	0.000000	0.000000	0.000000
ENSGALG00010007611	-	1	+	13537	17106	0.172513	0.033473	0.085422
ENSGALG00010007612	-	1	-	16762	19598	0.000000	0.000000	0.000000
ENSGALG00010007613	-	1	-	50911	55356	65.061348	24.397251	62.260326
ENSGALG00010007615	-	1	+	51038	52955	2.174835	0.421992	1.076899
ENSGALG00010006528	ZC3HC1	1	-	1436603	1446071	24.260458	6.154358	15.705554
ENSGALG00010006496	UBE2H	1	-	1391671	1435875	112.852036	34.508713	88.064178
ENSGALG00010005414	-	1	-	56535	61129	13.010088	2.524401	6.442122
ENSGALG00010005419	-	1	-	67865	69817	4.116896	0.798818	2.038537
ENSGALG00010007874	-	1	-	70300	79479	0.883576	0.786695	2.007599
ENSGALG00010005420	DHRS4	1	+	79726	86101	59.375168	11.520811	29.400421
ENSGALG00010007825	U2	1	-	87932	88122	0.000000	0.000000	0.000000
ENSGALG00010007820	U2	1	-	92770	92960	0.000000	0.000000	0.000000
ENSGALG00010007824	U2	1	-	97620	97810	0.000000	0.000000	0.000000
ENSGALG00010007823	U2	1	-	102476	102666	0.000000	0.000000	0.000000
ENSGALG00010007822	U2	1	-	107338	107528	0.000000	0.000000	0.000000
ENSGALG00010007813	U2	1	-	112199	112389	0.000000	0.000000	0.000000
ENSGALG00010007827	U2	1	-	117042	117232	0.000000	0.000000	0.000000
ENSGALG00010007814	U2	1	-	121885	122075	0.000000	0.000000	0.000000
ENSGALG00010007816	U2	1	-	126722	126912	0.000000	0.000000	0.000000
ENSGALG00010007123	-	1	-	130434	335145	36.167572	7.017745	17.908865
ENSGALG00010007126	-	1	-	137726	140009	0.558289	0.108327	0.276444
ENSGALG00010007137	-	1	+	142613	146749	41.743309	8.099628	20.669765
ENSGALG00010007160	-	1	-	163071	167700	34.410587	9.857842	25.156626
ENSGALG00010007182	-	1	+	218643	251034	25.388571	4.926250	12.571495
ENSGALG00010007165	-	1	+	219451	220975	9.406653	1.825212	4.657832
ENSGALG00010007320	-	1	+	248230	292245	80.848419	22.430212	57.240562
ENSGALG00010007230	-	1	+	283928	323551	1.410683	0.994933	2.539009
ENSGALG00010007339	-	1	+	295945	438633	5.911634	5.582407	14.245971
ENSGALG00010007115	-	1	-	302853	433386	4.215190	33.196930	84.716583
ENSGALG00010007387	-	1	-	325396	427848	0.620990	0.180751	0.461266
ENSGALG00010007398	-	1	-	347657	364453	22.789330	4.421908	11.284447
ENSGALG00010007400	-	1	+	364863	372064	0.517883	0.100487	0.256437
ENSGALG00010007287	-	1	-	389282	409349	52.658138	22.790251	58.159359
ENSGALG00010007369	-	1	-	429352	445284	30.995897	6.063721	15.474255
