Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007606	-	1	-	10	13876	0.000000	0.000000	0.000000
ENSGALG00010007611	-	1	+	13537	17106	0.000000	0.000000	0.000000
ENSGALG00010007612	-	1	-	16762	19598	0.000000	0.000000	0.000000
ENSGALG00010007613	-	1	-	50911	55356	59.073635	24.358812	63.166424
ENSGALG00010007615	-	1	+	51038	52955	1.776924	0.369383	0.957871
ENSGALG00010007408	HCLS1	1	+	495465	507494	2.996680	0.682183	1.769013
ENSGALG00010007764	-	1	-	925866	930811	0.115809	0.068178	0.176796
ENSGALG00010007760	-	1	+	925866	931087	0.242820	0.159434	0.413439
ENSGALG00010007592	-	1	+	915875	917023	0.000000	0.000000	0.000000
ENSGALG00010007616	-	1	-	514291	516013	0.901877	0.187480	0.486167
ENSGALG00010007418	-	1	-	518639	524104	11.780362	2.448875	6.350337
ENSGALG00010007419	RABL2A	1	+	524168	528088	16.207415	3.375938	8.754366
ENSGALG00010007422	ACR	1	-	529038	531495	0.362027	0.075257	0.195155
ENSGALG00010007425	-	1	-	532310	537908	27.162262	5.646429	14.642122
ENSGALG00010007427	-	1	-	539693	541500	0.000000	0.000000	0.000000
ENSGALG00010007617	-	1	-	542460	550463	0.000000	0.000000	0.000000
ENSGALG00010007618	-	1	+	542866	550108	0.000000	0.000000	0.000000
ENSGALG00010007620	-	1	-	556359	558414	0.000000	0.000000	0.000000
ENSGALG00010007756	-	1	+	557235	571867	0.273231	0.334746	0.868051
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.000000	0.000000	0.000000
ENSGALG00010007457	-	1	+	572048	841165	25.562988	7.024890	18.216698
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	11.733500	2.439133	6.325075
ENSGALG00010005414	-	1	-	56535	61129	9.794811	2.036123	5.280003
ENSGALG00010005419	-	1	-	67865	69817	5.898821	1.226233	3.179826
ENSGALG00010007874	-	1	-	70300	79479	1.077729	1.110391	2.879427
ENSGALG00010005420	DHRS4	1	+	79726	86101	62.707031	13.035395	33.802929
ENSGALG00010007825	U2	1	-	87932	88122	0.153376	0.031883	0.082679
ENSGALG00010007820	U2	1	-	92770	92960	0.270654	0.056263	0.145899
ENSGALG00010007824	U2	1	-	97620	97810	0.094737	0.019694	0.051069
ENSGALG00010007823	U2	1	-	102476	102666	0.094736	0.019694	0.051069
ENSGALG00010007822	U2	1	-	107338	107528	0.153376	0.031883	0.082679
ENSGALG00010007813	U2	1	-	112199	112389	0.212015	0.044073	0.114289
ENSGALG00010007827	U2	1	-	117042	117232	0.270654	0.056263	0.145899
ENSGALG00010007814	U2	1	-	121885	122075	0.153375	0.031883	0.082679
ENSGALG00010007816	U2	1	-	126722	126912	0.094737	0.019694	0.051069
ENSGALG00010007123	-	1	-	130434	335145	30.278702	6.294267	16.322075
ENSGALG00010007126	-	1	-	137726	140009	3.098053	0.644016	1.670040
ENSGALG00010007137	-	1	+	142613	146749	26.588030	5.527059	14.332576
ENSGALG00010007160	-	1	-	163071	167700	25.519278	7.812739	20.259724
ENSGALG00010007182	-	1	+	218643	251034	30.399677	6.319415	16.387287
ENSGALG00010007165	-	1	+	219451	220975	6.186482	1.286032	3.334893
ENSGALG00010007320	-	1	+	248230	292245	30.914824	9.444979	24.492390
ENSGALG00010007230	-	1	+	283928	323551	1.683813	1.312225	3.402817
ENSGALG00010007339	-	1	+	295945	438633	4.435759	4.206605	10.908421
ENSGALG00010007115	-	1	-	302853	433386	3.405912	28.838490	74.782959
ENSGALG00010007387	-	1	-	325396	427848	1.142704	0.366868	0.951350
ENSGALG00010007398	-	1	-	347657	364453	0.480127	0.099808	0.258818
ENSGALG00010007400	-	1	+	364863	372064	0.000000	0.000000	0.000000
ENSGALG00010007287	-	1	-	389282	409349	42.577110	20.142784	52.233566
ENSGALG00010007369	-	1	-	429352	445284	29.575710	6.455445	16.740034
ENSGALG00010007405	-	1	-	446199	451266	0.997658	0.207391	0.537799
ENSGALG00010007895	-	1	+	460818	493919	25.999777	5.404774	14.015471
ENSGALG00010007597	SMKR1	1	+	1319747	1319947	0.850746	0.176851	0.458604
ENSGALG00010007631	-	1	-	1321714	1328961	4.041265	0.840089	2.178489
ENSGALG00010005546	NRF1	1	+	1330243	1378306	10.372557	6.392102	16.575775
ENSGALG00010005511	AHCYL2	1	+	1251070	1295883	5.891491	8.700792	22.562592
ENSGALG00010005524	STRIP2	1	+	1296520	1312008	65.025948	15.058189	39.048370
ENSGALG00010006267	-	1	-	974689	976229	0.000000	0.000000	0.000000
ENSGALG00010006271	-	1	+	975636	990270	0.000000	0.000000	0.000000
ENSGALG00010006288	ARF5	1	-	994952	1005857	10.767026	3.906380	10.129889
ENSGALG00010006300	GCC1	1	+	1006145	1011082	16.812635	3.497830	9.070451
ENSGALG00010006327	DENND6B	1	-	1012031	1031248	52.614109	15.354422	39.816551
ENSGALG00010007622	-	1	-	1031349	1032595	1.089556	0.226494	0.587337
ENSGALG00010006347	PPP6R2	1	+	1038409	1106230	68.555840	18.829189	48.827194
ENSGALG00010007836	gga-mir-1651	1	+	1082968	1083051	0.000000	0.000000	0.000000
ENSGALG00010007627	-	1	+	1109037	1111632	0.446410	0.092799	0.240642
ENSGALG00010007625	-	1	-	1109037	1112839	3.412197	0.709320	1.839383
ENSGALG00010007628	-	1	-	1114697	1118581	1.135443	0.236033	0.612073
ENSGALG00010007630	-	1	+	1115318	1118412	0.000000	0.000000	0.000000
ENSGALG00010006372	SBF1	1	-	1119149	1184682	87.780273	20.049938	51.992805
ENSGALG00010006410	ADM2	1	+	1180836	1183491	0.000000	0.000000	0.000000
ENSGALG00010007888	MIOX	1	+	1183559	1192714	0.586881	0.164270	0.425980
ENSGALG00010006421	LMF2	1	-	1188298	1195071	160.304947	33.923283	87.968666
ENSGALG00010006457	NCAPH2	1	+	1194787	1204682	8.728896	2.141005	5.551979
ENSGALG00010006463	SCO2	1	-	1198695	1205558	23.078852	4.797579	12.440914
ENSGALG00010005486	IRF5	1	+	1207489	1217633	5.167526	1.285357	3.333142
ENSGALG00010005492	TNPO3	1	-	1217871	1235442	93.019608	21.127281	54.786526
ENSGALG00010005496	-	1	+	1217956	1218986	0.000000	0.000000	0.000000
ENSGALG00010005498	SMO	1	+	1241559	1250136	271.116364	56.359051	146.148315
ENSGALG00010007828	gga-mir-96	1	-	1381942	1382027	0.000000	0.000000	0.000000
ENSGALG00010007838	gga-mir-183	1	-	1382053	1382150	0.000000	0.000000	0.000000
ENSGALG00010006496	UBE2H	1	-	1391671	1435875	105.318184	38.990242	101.108131
ENSGALG00010006528	ZC3HC1	1	-	1436603	1446071	20.780458	5.648938	14.648627
ENSGALG00010006532	KLHDC10	1	+	1446328	1461719	30.880037	6.419271	16.646231
ENSGALG00010006536	-	1	-	1462130	1468425	0.000000	0.000000	0.000000
ENSGALG00010006548	TMEM209	1	-	1471509	1483335	19.525280	4.747430	12.310870
ENSGALG00010006574	CPA1	1	+	1503030	1507277	0.000000	0.000000	0.000000
ENSGALG00010006581	CEP41	1	-	1507199	1516893	4.846462	1.024197	2.655911
ENSGALG00010006603	MEST	1	+	1517049	1522232	3.290343	0.951033	2.466187
ENSGALG00010006616	COPG2	1	-	1520366	1541146	59.185326	14.755888	38.264450
ENSGALG00010007000	LRGUK	1	-	1901224	1950378	0.514007	0.106851	0.277081
