Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSGALG00010007606	-	1	-	10	13876	0.000000	0.000000	0.000000
ENSGALG00010007611	-	1	+	13537	17106	0.000000	0.000000	0.000000
ENSGALG00010007612	-	1	-	16762	19598	0.000000	0.000000	0.000000
ENSGALG00010007613	-	1	-	50911	55356	55.241863	22.707674	60.103149
ENSGALG00010007615	-	1	+	51038	52955	1.005714	0.207835	0.550102
ENSGALG00010007408	HCLS1	1	+	495465	507494	5.509960	1.249135	3.306237
ENSGALG00010007422	ACR	1	-	529038	531495	0.205551	0.042478	0.112432
ENSGALG00010007616	-	1	-	514291	516013	5.622867	1.161989	3.075577
ENSGALG00010007418	-	1	-	518639	524104	16.886599	3.489686	9.236573
ENSGALG00010007419	RABL2A	1	+	524168	528088	12.355084	2.585564	6.843524
ENSGALG00010007425	-	1	-	532310	537908	29.025146	5.998168	15.876075
ENSGALG00010007427	-	1	-	539693	541500	0.000000	0.000000	0.000000
ENSGALG00010007617	-	1	-	542460	550463	0.000000	0.000000	0.000000
ENSGALG00010007618	-	1	+	542866	550108	0.000000	0.000000	0.000000
ENSGALG00010007620	-	1	-	556359	558414	0.093735	0.019371	0.051271
ENSGALG00010007756	-	1	+	557235	571867	0.175220	0.217260	0.575049
ENSGALG00010007842	gga-mir-12207	1	+	558308	558368	0.000000	0.000000	0.000000
ENSGALG00010007457	-	1	+	572048	841165	26.827976	7.407680	19.606802
ENSGALG00010007589	-	1	+	685314	687814	0.000000	0.000000	0.000000
ENSGALG00010007591	-	1	+	709288	710561	0.000000	0.000000	0.000000
ENSGALG00010007839	gga-mir-6708	1	+	709518	709627	0.000000	0.000000	0.000000
ENSGALG00010007831	gga-mir-1604	1	+	734201	734297	0.000000	0.000000	0.000000
ENSGALG00010007621	-	1	-	842095	846151	14.664742	3.030530	8.021270
ENSGALG00010007764	-	1	-	925866	930811	0.000000	0.000000	0.000000
ENSGALG00010007760	-	1	+	925866	931087	0.067710	0.046313	0.122583
ENSGALG00010005414	-	1	-	56535	61129	14.258844	2.946650	7.799253
ENSGALG00010005419	-	1	-	67865	69817	5.294695	1.094171	2.896074
ENSGALG00010007874	-	1	-	70300	79479	0.615073	0.607755	1.608619
ENSGALG00010005420	DHRS4	1	+	79726	86101	61.777420	12.766562	33.790802
ENSGALG00010007825	U2	1	-	87932	88122	0.000000	0.000000	0.000000
ENSGALG00010007820	U2	1	-	92770	92960	0.000000	0.000000	0.000000
ENSGALG00010007824	U2	1	-	97620	97810	0.000000	0.000000	0.000000
ENSGALG00010007823	U2	1	-	102476	102666	0.000000	0.000000	0.000000
ENSGALG00010007822	U2	1	-	107338	107528	0.000000	0.000000	0.000000
ENSGALG00010007813	U2	1	-	112199	112389	0.000000	0.000000	0.000000
ENSGALG00010007827	U2	1	-	117042	117232	0.000000	0.000000	0.000000
ENSGALG00010007814	U2	1	-	121885	122075	0.000000	0.000000	0.000000
ENSGALG00010007816	U2	1	-	126722	126912	0.000000	0.000000	0.000000
ENSGALG00010007123	-	1	-	130434	335145	26.343859	5.444068	14.409472
ENSGALG00010007126	-	1	-	137726	140009	2.364165	0.488565	1.293143
ENSGALG00010007137	-	1	+	142613	146749	33.019615	6.823641	18.060955
ENSGALG00010007160	-	1	-	163071	167700	19.824228	6.074944	16.079288
ENSGALG00010007182	-	1	+	218643	251034	32.482220	6.712586	17.767014
ENSGALG00010007165	-	1	+	219451	220975	9.367530	1.935839	5.123819
ENSGALG00010007320	-	1	+	248230	292245	24.697651	7.348156	19.449253
ENSGALG00010007230	-	1	+	283928	323551	1.152796	0.819814	2.169900
ENSGALG00010007339	-	1	+	295945	438633	3.437507	3.002199	7.946283
ENSGALG00010007115	-	1	-	302853	433386	1.427373	11.852152	31.370523
ENSGALG00010007387	-	1	-	325396	427848	0.316001	0.084498	0.223651
ENSGALG00010007398	-	1	-	347657	364453	0.480025	0.099199	0.262562
ENSGALG00010007400	-	1	+	364863	372064	0.379530	0.078431	0.207594
ENSGALG00010007287	-	1	-	389282	409349	8.945979	2.150519	5.692038
ENSGALG00010007369	-	1	-	429352	445284	29.482111	6.175110	16.344408
ENSGALG00010007405	-	1	-	446199	451266	0.000000	0.000000	0.000000
ENSGALG00010007895	-	1	+	460818	493919	30.173470	6.235473	16.504181
ENSGALG00010006267	-	1	-	974689	976229	0.000000	0.000000	0.000000
ENSGALG00010006271	-	1	+	975636	990270	0.000000	0.000000	0.000000
ENSGALG00010006288	ARF5	1	-	994952	1005857	12.418324	4.271982	11.307170
ENSGALG00010006300	GCC1	1	+	1006145	1011082	22.723856	4.699820	12.439581
ENSGALG00010006327	DENND6B	1	-	1012031	1031248	53.086834	15.421657	40.818363
ENSGALG00010007622	-	1	-	1031349	1032595	0.812444	0.167895	0.444388
ENSGALG00010006347	PPP6R2	1	+	1038409	1106230	62.131916	16.621300	43.993607
ENSGALG00010007836	gga-mir-1651	1	+	1082968	1083051	0.000000	0.000000	0.000000
ENSGALG00010007627	-	1	+	1109037	1111632	0.804010	0.166152	0.439775
ENSGALG00010007625	-	1	-	1109037	1112839	3.238228	0.669193	1.771235
ENSGALG00010007628	-	1	-	1114697	1118581	1.006614	0.208021	0.550594
ENSGALG00010007630	-	1	+	1115318	1118412	0.000000	0.000000	0.000000
ENSGALG00010006372	SBF1	1	-	1119149	1184682	98.635284	22.481306	59.503990
ENSGALG00010006410	ADM2	1	+	1180836	1183491	0.365706	0.075575	0.200033
ENSGALG00010007888	MIOX	1	+	1183559	1192714	1.126468	0.313446	0.829637
ENSGALG00010006421	LMF2	1	-	1188298	1195071	211.148300	44.324024	117.317749
ENSGALG00010006457	NCAPH2	1	+	1194787	1204682	13.402474	3.278669	8.678049
ENSGALG00010006463	SCO2	1	-	1198695	1205558	35.357025	7.306676	19.339464
ENSGALG00010005486	IRF5	1	+	1207489	1217633	6.938881	1.716197	4.542467
ENSGALG00010005492	TNPO3	1	-	1217871	1235442	102.240700	21.128466	55.923264
ENSGALG00010005496	-	1	+	1217956	1218986	0.000000	0.000000	0.000000
ENSGALG00010005498	SMO	1	+	1241559	1250136	285.983032	59.099586	156.426025
ENSGALG00010005511	AHCYL2	1	+	1251070	1295883	6.515814	9.508861	25.168249
ENSGALG00010005524	STRIP2	1	+	1296520	1312008	25.668800	5.897022	15.608362
ENSGALG00010006536	-	1	-	1462130	1468425	0.000000	0.000000	0.000000
ENSGALG00010006532	KLHDC10	1	+	1446328	1461719	35.593929	7.355634	19.469044
ENSGALG00010006574	CPA1	1	+	1503030	1507277	0.000000	0.000000	0.000000
ENSGALG00010006581	CEP41	1	-	1507199	1516893	6.604387	1.387482	3.672417
ENSGALG00010006548	TMEM209	1	-	1471509	1483335	20.747580	5.055882	13.382017
ENSGALG00010007597	SMKR1	1	+	1319747	1319947	5.776119	1.193659	3.159402
ENSGALG00010007631	-	1	-	1321714	1328961	2.437414	0.503702	1.333208
ENSGALG00010005546	NRF1	1	+	1330243	1378306	10.793941	5.230611	13.844492
ENSGALG00010007840	gga-mir-182	1	-	1380872	1380953	0.000000	0.000000	0.000000
ENSGALG00010007828	gga-mir-96	1	-	1381942	1382027	0.000000	0.000000	0.000000
ENSGALG00010007838	gga-mir-183	1	-	1382053	1382150	0.000000	0.000000	0.000000
ENSGALG00010006496	UBE2H	1	-	1391671	1435875	98.068008	34.933926	92.463844
ENSGALG00010006528	ZC3HC1	1	-	1436603	1446071	21.713280	5.867875	15.531214
ENSGALG00010007000	LRGUK	1	-	1901224	1950378	0.202392	0.041825	0.110704
ENSGALG00010006992	SLC35B4	1	+	1880144	1894788	32.948029	8.812842	23.326014
ENSGALG00010007596	-	1	-	2779998	2786241	0.372323	0.076942	0.203652
